,crime,year,long,lat,city,neighborhood
22545,LARCENY/THEFT,2016,-78.8242894263842,42.97783974126463,Buffalo,.
22562,ASSAULT,2016,-78.799679,42.890032,Buffalo,.
22568,LARCENY/THEFT,2016,-78.8824892915173,42.95808392392,Buffalo,.
22578,UUV,2016,-78.80577939154809,42.912161783014,Buffalo,.
22594,LARCENY/THEFT,2016,-78.8899741802826,42.938226037087496,Buffalo,.
22610,LARCENY/THEFT,2016,-78.82350631251309,42.9398390332554,Buffalo,.
22619,ASSAULT,2016,-78.84775073494059,42.9152554295266,Buffalo,.
22626,LARCENY/THEFT,2016,-78.8801208693859,42.9238741561039,Buffalo,.
22638,LARCENY/THEFT,2016,-78.8009557814073,42.8780097080592,Buffalo,.
22645,ROBBERY,2016,-78.8392631152744,42.9390640476931,Buffalo,.
22652,LARCENY/THEFT,2016,-78.90731323533629,42.9403184890136,Buffalo,.
22692,LARCENY/THEFT,2016,-78.828858465259,42.9521750416261,Buffalo,.
22705,LARCENY/THEFT,2016,-78.8725497491365,42.9096528401095,Buffalo,.
22727,ASSAULT,2016,-78.823628964989,42.8560680735408,Buffalo,.
22733,LARCENY/THEFT,2016,-78.8686717495699,42.9024461752261,Buffalo,.
22742,RAPE,2016,-78.876713512328,42.913950127627395,Buffalo,.
22748,ASSAULT,2016,-78.8118934268274,42.9201069713351,Buffalo,.
22765,LARCENY/THEFT,2016,-78.8668321252135,42.9408100401085,Buffalo,.
22781,SEXUAL ABUSE,2016,-78.8240091655075,42.84832946719821,Buffalo,.
22795,ASSAULT,2016,-78.8064171518029,42.9130385819389,Buffalo,.
22802,SEXUAL ABUSE,2016,-78.8838947875019,42.9475164036005,Buffalo,.
22809,ASSAULT,2016,-78.8392963324955,42.8929669139546,Buffalo,.
22837,ASSAULT,2016,-78.90701504449048,42.94042908694311,Buffalo,.
22856,LARCENY/THEFT,2016,-78.87922115779334,42.89970295578065,Buffalo,.
22911,ASSAULT,2016,-78.85545345541951,42.909612437581394,Buffalo,.
22926,BURGLARY,2016,-78.8206786716348,42.903708161557,Buffalo,.
22943,BURGLARY,2016,-78.83873476557021,42.928693421709795,Buffalo,.
22960,ROBBERY,2016,-78.8246675149426,42.93116598258371,Buffalo,.
22977,LARCENY/THEFT,2016,-78.8614401320077,42.8878665172983,Buffalo,.
22984,ROBBERY,2016,-78.90249017862328,42.946505718674906,Buffalo,.
22992,LARCENY/THEFT,2016,-78.8806703488693,42.9139124803579,Buffalo,.
23036,LARCENY/THEFT,2016,-78.8985407650215,42.941083822569105,Buffalo,.
23077,ASSAULT,2016,-78.8324254314433,42.9104057045629,Buffalo,.
23092,UUV,2016,-78.8012494175065,42.9190301787917,Buffalo,.
23105,LARCENY/THEFT,2016,-78.877886211237,42.901517358527,Buffalo,.
23130,ASSAULT,2016,-78.8782801477383,42.898031617073,Buffalo,.
23140,RAPE,2016,-78.87146305131164,42.9007379792624,Buffalo,.
23148,UUV,2016,-78.8980563527859,42.9486307640866,Buffalo,.
23158,BURGLARY,2016,-78.80711214530065,42.888452057112296,Buffalo,.
23189,UUV,2016,-78.8802609525476,42.8908375253706,Buffalo,.
23217,UUV,2016,-78.8755406376152,42.8790235179028,Buffalo,.
23263,LARCENY/THEFT,2016,-78.8712332029317,42.94757638662721,Buffalo,.
23269,LARCENY/THEFT,2016,-78.8284662673439,42.853259039087895,Buffalo,.
23285,LARCENY/THEFT,2016,-78.8696853520537,42.9520801926326,Buffalo,.
23291,LARCENY/THEFT,2016,-78.86791932997,42.8930365366665,Buffalo,.
23319,LARCENY/THEFT,2016,-78.81481684539453,42.85328744788778,Buffalo,.
23322,LARCENY/THEFT,2016,-78.891968058343,42.9187117937133,Buffalo,.
23346,BURGLARY,2016,-78.8062679734711,42.8716336561035,Buffalo,.
23362,ASSAULT,2016,-78.81053411352447,42.946423339946215,Buffalo,.
23370,LARCENY/THEFT,2016,-78.8634826842479,42.9104436721451,Buffalo,.
23381,SEXUAL ABUSE,2016,-78.80821497745966,42.904419292127365,Buffalo,.
23403,LARCENY/THEFT,2016,-78.8650426745302,42.9005344473419,Buffalo,.
23409,BURGLARY,2016,-78.8921463055667,42.8945926416773,Buffalo,.
23416,ROBBERY,2016,-78.8390006017893,42.9026809146441,Buffalo,.
23456,LARCENY/THEFT,2016,-78.87738923364782,42.9147441170598,Buffalo,.
23508,LARCENY/THEFT,2016,-78.89721347487655,42.959169475354855,Buffalo,.
23531,LARCENY/THEFT,2016,-78.8312602338312,42.936337797639204,Buffalo,.
23554,LARCENY/THEFT,2016,-78.8152828412478,42.8980668276144,Buffalo,.
23578,BURGLARY,2016,-78.9041543469763,42.95769599153629,Buffalo,.
23583,LARCENY/THEFT,2016,-78.8813288566646,42.903374286616994,Buffalo,.
23599,LARCENY/THEFT,2016,-78.87740632490359,42.9183385450609,Buffalo,.
23606,BURGLARY,2016,-78.8373767051985,42.8889651180538,Buffalo,.
23623,LARCENY/THEFT,2016,-78.8074882351832,42.920170559004895,Buffalo,.
23629,LARCENY/THEFT,2016,-78.8817498755748,42.89780311506561,Buffalo,.
23658,ASSAULT,2016,-78.84014334176445,42.91722089704921,Buffalo,.
23704,LARCENY/THEFT,2016,-78.8627951406622,42.9400242471306,Buffalo,.
23871,LARCENY/THEFT,2016,-78.8308323010129,42.8573972409537,Buffalo,.
23947,LARCENY/THEFT,2016,-78.85812033163137,42.946950089032,Buffalo,.
24090,BURGLARY,2016,-78.89676930253098,42.90843666493574,Buffalo,.
24132,LARCENY/THEFT,2016,-78.8617662108765,42.8856980546156,Buffalo,.
24234,LARCENY/THEFT,2016,-78.8774651,42.9183569,Buffalo,.
24300,LARCENY/THEFT,2016,-78.8043766463614,42.9061279719485,Buffalo,.
24679,LARCENY/THEFT,2016,-78.8804725130473,42.880492524607604,Buffalo,.
24802,LARCENY/THEFT,2016,-78.8056885254975,42.9491767125393,Buffalo,.
25075,RAPE,2016,-78.8878108009068,42.9084334026871,Buffalo,.
25757,BURGLARY,2016,-78.8119316715566,42.9304512794111,Buffalo,.
26194,ASSAULT,2016,-78.8303048121926,42.84669715653078,Buffalo,.
26346,BURGLARY,2016,-78.8222025951995,42.9020586645696,Buffalo,.
26682,ASSAULT,2016,-78.8467395317387,42.914489476197794,Buffalo,.
26835,BURGLARY,2016,-78.831969886837,42.9085134204982,Buffalo,.
26851,BURGLARY,2016,-78.8871896030957,42.9187520152914,Buffalo,.
26867,LARCENY/THEFT,2016,-78.82584615477016,42.92702025332596,Buffalo,.
27049,LARCENY/THEFT,2016,-78.8992551127721,42.942014765507395,Buffalo,.
27110,BURGLARY,2016,-78.9005825506249,42.938691023984106,Buffalo,.
27426,BURGLARY,2016,-78.805684763712,42.89622003119421,Buffalo,.
27437,ASSAULT,2016,-78.8124316227962,42.9444439797357,Buffalo,.
27740,LARCENY/THEFT,2016,-78.87835786013396,42.914330044053,Buffalo,.
28030,LARCENY/THEFT,2016,-78.82205902026291,42.903540658812794,Buffalo,.
28138,ASSAULT,2016,-78.8684250491959,42.873196969053296,Buffalo,.
28168,LARCENY/THEFT,2016,-78.8521950453523,42.9414490028712,Buffalo,.
28544,LARCENY/THEFT,2016,-78.90707352286114,42.94446239384632,Buffalo,.
28621,BURGLARY,2016,-78.8090810701302,42.9167375892684,Buffalo,.
28909,LARCENY/THEFT,2016,-78.87740475916179,42.91800928457521,Buffalo,.
28925,LARCENY/THEFT,2016,-78.8783744097169,42.878659544727505,Buffalo,.
29061,SEXUAL ABUSE,2016,-78.8996616987593,42.89739832071921,Buffalo,.
29167,ASSAULT,2016,-78.8017534409969,42.934888774638296,Buffalo,.
29197,UUV,2016,-78.8131933378777,42.837869962357146,Buffalo,.
29213,LARCENY/THEFT,2016,-78.8673597640205,42.9418513989617,Buffalo,.
29229,BURGLARY,2016,-78.8114627903578,42.9450495636122,Buffalo,.
29971,ASSAULT,2016,-78.86821836047321,42.941766949640495,Buffalo,.
30547,LARCENY/THEFT,2016,-78.85885204895052,42.86808932417284,Buffalo,.
30594,UUV,2016,-78.80685856206591,42.9112267634796,Buffalo,.
30670,LARCENY/THEFT,2016,-78.8714188556915,42.8912442599671,Buffalo,.
30836,BURGLARY,2016,-78.84015006460551,42.9188397662158,Buffalo,.
30931,LARCENY/THEFT,2016,-78.87132446238374,42.91105530511694,Buffalo,.
30978,ASSAULT,2016,-78.84993702635,42.928805074428794,Buffalo,.
31054,ROBBERY,2016,-78.85650977707441,42.9036831479864,Buffalo,.
31265,LARCENY/THEFT,2016,-78.8839007294428,42.925702685635294,Buffalo,.
31463,BURGLARY,2016,-78.81360190940771,42.87760082747207,Buffalo,.
31480,ASSAULT,2016,-78.84744151099059,42.8690491382577,Buffalo,.
31557,ASSAULT,2016,-78.8273042294207,42.8517523742275,Buffalo,.
31662,BURGLARY,2016,-78.89652075408671,42.9256962941704,Buffalo,.
31678,BURGLARY,2016,-78.8676397474553,42.872787337881604,Buffalo,.
31844,LARCENY/THEFT,2016,-78.8758283874057,42.939909371727204,Buffalo,.
32237,BURGLARY,2016,-78.8001351088842,42.910004949405604,Buffalo,.
32268,LARCENY/THEFT,2016,-78.87259041238,42.910366144849895,Buffalo,.
32511,LARCENY/THEFT,2016,-78.8853219467198,42.926192841399995,Buffalo,.
32517,ASSAULT,2016,-78.8685219517552,42.9023367933354,Buffalo,.
33066,BURGLARY,2016,-78.899437010141,42.9118591729873,Buffalo,.
33322,LARCENY/THEFT,2016,-78.8238199847827,42.838012771334796,Buffalo,.
33593,LARCENY/THEFT,2016,-78.8786242479519,42.9544720742447,Buffalo,.
33760,LARCENY/THEFT,2016,-78.80907692955671,42.936054428540295,Buffalo,.
34467,LARCENY/THEFT,2016,-78.8841588422742,42.878973759000296,Buffalo,.
34558,ASSAULT,2016,-78.90677545643679,42.951734454771604,Buffalo,.
34634,LARCENY/THEFT,2016,-78.8233229547077,42.8637241957527,Buffalo,.
34739,LARCENY/THEFT,2016,-78.8680327631137,42.909581845984995,Buffalo,.
35040,ASSAULT,2016,-78.8278208478345,42.9165070309274,Buffalo,.
35117,UUV,2016,-78.828119584171,42.9070949020334,Buffalo,.
35194,LARCENY/THEFT,2016,-78.85146470994358,42.953880388952506,Buffalo,.
35210,LARCENY/THEFT,2016,-78.8240533465106,42.917283299158896,Buffalo,.
35624,ROBBERY,2016,-78.8599327294835,42.8845500663136,Buffalo,.
35730,RAPE,2016,-78.829262139601,42.9503632302485,Buffalo,.
35881,UUV,2016,-78.8755731,42.8854222,Buffalo,.
36049,ASSAULT,2016,-78.8849282519968,42.8914015410164,Buffalo,.
36435,ASSAULT,2016,-78.850067136415,42.9156890755142,Buffalo,.
36496,ASSAULT,2016,-78.81539255367541,42.9273163079642,Buffalo,.
41065,ASSAULT,2016,-78.82926213960106,42.95036323024853,Buffalo,.
41702,ROBBERY,2016,-78.8021012,42.9373341,Buffalo,.
41857,ASSAULT,2016,-78.80892209562509,42.873137599099294,Buffalo,.
41873,MURDER,2016,-78.83290502986091,42.918252138248796,Buffalo,.
42199,ASSAULT,2016,-78.82397335802209,42.8583173491283,Buffalo,.
42278,ASSAULT,2016,-78.8850696257276,42.889782276953895,Buffalo,.
42576,ROBBERY,2016,-78.8056780486825,42.8319853914627,Buffalo,.
42606,ASSAULT,2016,-78.88901625272821,42.940862705077,Buffalo,.
42623,ROBBERY,2016,-78.8227009156425,42.895801574961,Buffalo,.
42639,ASSAULT,2016,-78.8298631153887,42.923115380104,Buffalo,.
42655,ASSAULT,2016,-78.84203127974102,42.8955400166895,Buffalo,.
43171,UUV,2016,-78.81161556388491,42.8549127778259,Buffalo,.
43408,ASSAULT,2016,-78.8193510890477,42.8981408294748,Buffalo,.
43473,ASSAULT,2016,-78.8323879811154,42.8918297194559,Buffalo,.
43977,BURGLARY,2016,-78.89788101193979,42.9582072951029,Buffalo,.
43982,ROBBERY,2016,-78.805712838913,42.945554772712704,Buffalo,.
44089,LARCENY/THEFT,2016,-78.80198822282429,42.916806233569496,Buffalo,.
44139,ASSAULT,2016,-78.8197773022115,42.853387067934,Buffalo,.
44317,ASSAULT,2016,-78.8091833072025,42.9038411714027,Buffalo,.
44333,ASSAULT,2016,-78.8133943062026,42.942192083952996,Buffalo,.
44445,ASSAULT,2016,-78.8446652642768,42.909500378558704,Buffalo,.
44766,UUV,2016,-78.89265400000002,42.9082841,Buffalo,.
44886,LARCENY/THEFT,2016,-78.8248582571965,42.9130834778179,Buffalo,.
45456,ASSAULT,2016,-78.81396558158802,42.8850909141427,Buffalo,.
45628,ASSAULT,2016,-78.8733287063083,42.8847089908674,Buffalo,.
45708,ROBBERY,2016,-78.8291193841347,42.9144737843621,Buffalo,.
46274,ASSAULT,2016,-78.83244693601871,42.8693845734625,Buffalo,.
46868,LARCENY/THEFT,2016,-78.81310538346371,42.9046565305059,Buffalo,.
47687,BURGLARY,2016,-78.8349777223921,42.8587601553568,Buffalo,.
47704,LARCENY/THEFT,2016,-78.8086640096194,42.8534643560251,Buffalo,.
48309,BURGLARY,2016,-78.821986159885,42.9426958276733,Buffalo,.
48489,BURGLARY,2016,-78.8909939432711,42.8955012252041,Buffalo,.
48779,BURGLARY,2016,-78.81629070132949,42.8981196588767,Buffalo,.
48987,LARCENY/THEFT,2016,-78.8156513446482,42.8868710326607,Buffalo,.
49357,BURGLARY,2016,-78.81529332748241,42.8610242850338,Buffalo,.
49409,ASSAULT,2016,-78.8324254314433,42.9104057045629,Buffalo,.
49684,LARCENY/THEFT,2016,-78.87619176930059,42.89836624392978,Buffalo,.
49732,LARCENY/THEFT,2016,-78.8669297137899,42.9213832350016,Buffalo,.
50151,ASSAULT,2016,-78.87955691810659,42.8996746487156,Buffalo,.
50538,LARCENY/THEFT,2016,-78.84299728711841,42.9389733224819,Buffalo,.
50985,BURGLARY,2016,-78.8023771833657,42.9422960110158,Buffalo,.
51589,RAPE,2016,-78.86827088268491,42.9126543929557,Buffalo,.
51620,ASSAULT,2016,-78.85142007895669,42.9091554948476,Buffalo,.
51637,BURGLARY,2016,-78.8159814871593,42.94490327631279,Buffalo,.
51688,UUV,2016,-78.8511016864512,42.92183293161129,Buffalo,.
51999,BURGLARY,2016,-78.8807924739659,42.8927294252315,Buffalo,.
52173,LARCENY/THEFT,2016,-78.8749428275415,42.9263569440206,Buffalo,.
52584,BURGLARY,2016,-78.85526713345759,42.8842045376537,Buffalo,.
53193,LARCENY/THEFT,2016,-78.8205652270895,42.9033242536473,Buffalo,.
53210,ASSAULT,2016,-78.8961118505925,42.9186731084464,Buffalo,.
53243,LARCENY/THEFT,2016,-78.8733287063083,42.8847089908674,Buffalo,.
53387,LARCENY/THEFT,2016,-78.8080977902186,42.8721514184835,Buffalo,.
53457,LARCENY/THEFT,2016,-78.83030755204679,42.894166527499706,Buffalo,.
54164,LARCENY/THEFT,2016,-78.87665625798701,42.8861273350525,Buffalo,.
54227,BURGLARY,2016,-78.8588668657181,42.9133359424073,Buffalo,.
54354,LARCENY/THEFT,2016,-78.80032942308449,42.89090717202271,Buffalo,.
54404,BURGLARY,2016,-78.8956388413866,42.90632697007379,Buffalo,.
54450,RAPE,2016,-78.8894201,42.9277364,Buffalo,.
54467,ROBBERY,2016,-78.88171548077109,42.8906691107229,Buffalo,.
54470,LARCENY/THEFT,2016,-78.8657003196395,42.8974322424475,Buffalo,.
54503,BURGLARY,2016,-78.8299810316331,42.9526665223099,Buffalo,.
54625,LARCENY/THEFT,2016,-78.86259887490058,42.904848324023106,Buffalo,.
54641,ROBBERY,2016,-78.8871766541094,42.9085174037655,Buffalo,.
55068,BURGLARY,2016,-78.88099522555541,42.9116067824273,Buffalo,.
55365,BURGLARY,2016,-78.8097218375247,42.9184100860224,Buffalo,.
55574,ASSAULT,2016,-78.8539579741325,42.8834667899564,Buffalo,.
55633,LARCENY/THEFT,2016,-78.8109511150685,42.8567799539527,Buffalo,.
56039,LARCENY/THEFT,2016,-78.8205652270895,42.9033242536473,Buffalo,.
56116,LARCENY/THEFT,2016,-78.83113920821658,42.952718898055714,Buffalo,.
56256,ASSAULT,2016,-78.8291321428833,42.9176840880469,Buffalo,.
56293,UUV,2016,-78.813677331566,42.937965968216794,Buffalo,.
56639,ASSAULT,2016,-78.8517938849698,42.900676036757396,Buffalo,.
56826,LARCENY/THEFT,2016,-78.8473684925747,42.904418003835396,Buffalo,.
57080,BURGLARY,2016,-78.86399976682091,42.8927718242887,Buffalo,.
57096,LARCENY/THEFT,2016,-78.85016221566241,42.9377221081916,Buffalo,.
57439,ROBBERY,2016,-78.889876012369,42.8958334897539,Buffalo,.
57657,THEFT OF SERVICES,2016,-78.9080118425383,42.9453377707328,Buffalo,.
57765,LARCENY/THEFT,2016,-78.8157762658703,42.939992183362,Buffalo,.
57890,UUV,2016,-78.8462387,42.90557929999999,Buffalo,.
57937,SEXUAL ABUSE,2016,-78.8609733697246,42.9584673942336,Buffalo,.
58563,BURGLARY,2016,-78.8332988735971,42.895614293365895,Buffalo,.
58738,LARCENY/THEFT,2016,-78.8692808033665,42.8888624404434,Buffalo,.
58770,BURGLARY,2016,-78.8648783010253,42.9136231423485,Buffalo,.
58801,BURGLARY,2016,-78.8383771962471,42.914426095208796,Buffalo,.
58832,ASSAULT,2016,-78.7994677819616,42.921996937010704,Buffalo,.
59101,UUV,2016,-78.881188210064,42.912923339848,Buffalo,.
59364,LARCENY/THEFT,2016,-78.87032765284,42.8892988426295,Buffalo,.
59509,ASSAULT,2016,-78.8055525925969,42.859397264639796,Buffalo,.
59733,UUV,2016,-78.804694972807,42.9429226403721,Buffalo,.
59748,LARCENY/THEFT,2016,-78.8919025662443,42.9205503631109,Buffalo,.
59860,LARCENY/THEFT,2016,-78.8799450512615,42.8794237755398,Buffalo,.
60079,LARCENY/THEFT,2016,-78.8703028958173,42.940280058541,Buffalo,.
60255,BURGLARY,2016,-78.8040156742782,42.9304942517774,Buffalo,.
60269,LARCENY/THEFT,2016,-78.8893046831877,42.93123097853179,Buffalo,.
60465,LARCENY/THEFT,2016,-78.8478755683712,42.8920693688286,Buffalo,.
60488,LARCENY/THEFT,2016,-78.8869801709988,42.914115428054295,Buffalo,.
61180,LARCENY/THEFT,2016,-78.8084788370804,42.8538214276817,Buffalo,.
61335,BURGLARY,2016,-78.9032336354462,42.953034018941295,Buffalo,.
61582,LARCENY/THEFT,2016,-78.83609117477741,42.84827599465999,Buffalo,.
61678,ASSAULT,2016,-78.86753439830579,42.9067294533341,Buffalo,.
61771,BURGLARY,2016,-78.8209207047986,42.9472802884135,Buffalo,.
61803,LARCENY/THEFT,2016,-78.8242894263842,42.9778397412646,Buffalo,.
61958,LARCENY/THEFT,2016,-78.8766602953281,42.9027278126623,Buffalo,.
62003,BURGLARY,2016,-78.89126898418671,42.9207715786807,Buffalo,.
62050,ASSAULT,2016,-78.8242894263842,42.9778397412646,Buffalo,.
62112,MURDER,2016,-78.8274718082395,42.894282365046394,Buffalo,.
62128,LARCENY/THEFT,2016,-78.830754,42.915026,Buffalo,.
62179,UUV,2016,-78.88463661829171,42.900484556429895,Buffalo,.
62323,ROBBERY,2016,-78.85139690154371,42.9124207602505,Buffalo,.
62393,ASSAULT,2016,-78.897737732309,42.9594149831783,Buffalo,.
62731,ASSAULT,2016,-78.8970820826946,42.918588137383104,Buffalo,.
62860,LARCENY/THEFT,2016,-78.88806988264379,42.9458590509684,Buffalo,.
63016,LARCENY/THEFT,2016,-78.8146291903721,42.9328604625692,Buffalo,.
63080,RAPE,2016,-78.82040390909921,42.94887279719421,Buffalo,.
63130,ASSAULT,2016,-78.80346006749559,42.931757499792,Buffalo,.
63412,UUV,2016,-78.8052544072078,42.9219035496396,Buffalo,.
63413,LARCENY/THEFT,2016,-78.89083943248689,42.90946798021945,Buffalo,.
64130,ROBBERY,2016,-78.81163462275121,42.920793455466,Buffalo,.
64178,LARCENY/THEFT,2016,-78.8711668,42.9448944,Buffalo,.
64537,LARCENY/THEFT,2016,-78.81912553847559,42.8585195082532,Buffalo,.
64553,BURGLARY,2016,-78.8974365012711,42.9589493555126,Buffalo,.
64629,LARCENY/THEFT,2016,-78.8120664867072,42.8861374012882,Buffalo,.
64644,ASSAULT,2016,-78.901467383323,42.936466040856295,Buffalo,.
64864,ASSAULT,2016,-78.8987464951408,42.9374887988183,Buffalo,.
65521,BURGLARY,2016,-78.8621018018092,42.9105019204698,Buffalo,.
65649,ROBBERY,2016,-78.8256591630852,42.91741710493021,Buffalo,.
65983,BURGLARY,2016,-78.8753405188352,42.8998775523394,Buffalo,.
66449,LARCENY/THEFT,2016,-78.9016044636557,42.9340784996725,Buffalo,.
66957,BURGLARY,2016,-78.86534139619529,42.91694208824629,Buffalo,.
67030,BURGLARY,2016,-78.88751261764921,42.9464641817083,Buffalo,.
67421,LARCENY/THEFT,2016,-78.8874724767793,42.9155409348201,Buffalo,.
67542,ASSAULT,2016,-78.85645075448991,42.9072228906213,Buffalo,.
67785,LARCENY/THEFT,2016,-78.8078058581001,42.8533562855058,Buffalo,.
67875,BURGLARY,2016,-78.83255488280729,42.8776708956915,Buffalo,.
68123,LARCENY/THEFT,2016,-78.8705865,42.94610529999999,Buffalo,.
68474,LARCENY/THEFT,2016,-78.82828790125541,42.911896324825896,Buffalo,.
68967,LARCENY/THEFT,2016,-78.83558413375529,42.8886123764919,Buffalo,.
69096,UUV,2016,-78.8675236595925,42.920640917271,Buffalo,.
69138,ASSAULT,2016,-78.89634359880559,42.9128280283085,Buffalo,.
69487,ASSAULT,2016,-78.890078711517,42.8915524902846,Buffalo,.
70530,ROBBERY,2016,-78.8961241411465,42.9579926011944,Buffalo,.
71012,BURGLARY,2016,-78.9060935727471,42.95705945420521,Buffalo,.
71047,LARCENY/THEFT,2016,-78.8711668,42.9448944,Buffalo,.
71200,ASSAULT,2016,-78.8271722554361,42.91296881756461,Buffalo,.
71678,BURGLARY,2016,-78.890744957861,42.9430257246079,Buffalo,.
71786,LARCENY/THEFT,2016,-78.901220645751,42.9538353442978,Buffalo,.
71902,BURGLARY,2016,-78.822338832425,42.9373171236829,Buffalo,.
71920,ASSAULT,2016,-78.8950292512709,42.9409013676295,Buffalo,.
72047,LARCENY/THEFT,2016,-78.81398660308359,42.9307764214041,Buffalo,.
72618,LARCENY/THEFT,2016,-78.8753840341813,42.9090968697502,Buffalo,.
72685,LARCENY/THEFT,2016,-78.8169639867092,42.8589629633569,Buffalo,.
72936,LARCENY/THEFT,2016,-78.868551421007,42.9249187966856,Buffalo,.
73322,LARCENY/THEFT,2016,-78.82137049376179,42.8506673022911,Buffalo,.
73370,LARCENY/THEFT,2016,-78.90707352286108,42.94446239384629,Buffalo,.
73736,BURGLARY,2016,-78.80704071942091,42.9409425006386,Buffalo,.
74650,ASSAULT,2016,-78.841482482832,42.916065458824,Buffalo,.
74681,LARCENY/THEFT,2016,-78.85701307076309,42.9077703230245,Buffalo,.
74828,ASSAULT,2016,-78.8822328390431,42.90507313408569,Buffalo,.
75173,LARCENY/THEFT,2016,-78.8728037686983,42.8841615418679,Buffalo,.
75342,LARCENY/THEFT,2016,-78.86791932997,42.8930365366665,Buffalo,.
75653,BURGLARY,2016,-78.8091913619624,42.916270913351,Buffalo,.
75786,LARCENY/THEFT,2016,-78.85607193101579,42.905961610393,Buffalo,.
76217,LARCENY/THEFT,2016,-78.80024064591741,42.908166352246,Buffalo,.
77652,BURGLARY,2016,-78.8532181987261,42.876389300826396,Buffalo,.
78053,ASSAULT,2016,-78.87858682664358,42.899732032254896,Buffalo,.
78165,LARCENY/THEFT,2016,-78.8715053507962,42.9178322157358,Buffalo,.
78370,LARCENY/THEFT,2016,-78.8136574749946,42.9426580110026,Buffalo,.
78425,ASSAULT,2016,-78.84241231670029,42.9152401965002,Buffalo,.
78581,ROBBERY,2016,-78.8650511415899,42.894196061150296,Buffalo,.
78675,BURGLARY,2016,-78.8801235036126,42.9244229228708,Buffalo,.
78845,LARCENY/THEFT,2016,-78.86829506445109,42.9503001561463,Buffalo,.
79294,ASSAULT,2016,-78.8029672265768,42.929673108204,Buffalo,.
79307,LARCENY/THEFT,2016,-78.87772151808521,42.898280004140304,Buffalo,.
79431,LARCENY/THEFT,2016,-78.8237674382425,42.8436927731539,Buffalo,.
80619,ASSAULT,2016,-78.88671783552891,42.906296081105104,Buffalo,.
81416,BURGLARY,2016,-78.81522153597179,42.9414475547864,Buffalo,.
82364,ASSAULT,2016,-78.83010903706209,42.8911761220728,Buffalo,.
82461,LARCENY/THEFT,2016,-78.81307760877141,42.91727841313021,Buffalo,.
82882,BURGLARY,2016,-78.8099749060696,42.8549983542228,Buffalo,.
82921,LARCENY/THEFT,2016,-78.8753385220472,42.88363376644449,Buffalo,.
83068,LARCENY/THEFT,2016,-78.88077998649496,43.006489717128886,Buffalo,.
83105,ASSAULT,2016,-78.8874331222344,42.915129458554894,Buffalo,.
83323,LARCENY/THEFT,2016,-78.8199978371923,42.8720725609236,Buffalo,.
83468,LARCENY/THEFT,2016,-78.8127210962053,42.8513160551261,Buffalo,.
83554,BURGLARY,2016,-78.82405163767869,42.916844283180794,Buffalo,.
83651,LARCENY/THEFT,2016,-78.87795160736479,42.954418930366295,Buffalo,.
83996,BURGLARY,2016,-78.85784270572941,42.9180853020681,Buffalo,.
84288,ASSAULT,2016,-78.81334804112396,42.92976247575723,Buffalo,.
85442,ASSAULT,2016,-78.82390399573259,42.9076800522731,Buffalo,.
85983,LARCENY/THEFT,2016,-78.8657003196395,42.8974322424475,Buffalo,.
86171,BURGLARY,2016,-78.80749320853859,42.9215424846359,Buffalo,.
86871,BURGLARY,2016,-78.8265785186531,42.9518232078908,Buffalo,.
87161,LARCENY/THEFT,2016,-78.86122116275459,42.9554211165932,Buffalo,.
87214,ASSAULT,2016,-78.8291321428833,42.9176840880469,Buffalo,.
87766,LARCENY/THEFT,2016,-78.8239515,42.8665881,Buffalo,.
88420,LARCENY/THEFT,2016,-78.81310301369606,42.914068030559726,Buffalo,.
89054,LARCENY/THEFT,2016,-78.90349744052509,42.9606886280466,Buffalo,.
89189,UUV,2016,-78.8273984400805,42.9513550071959,Buffalo,.
90129,BURGLARY,2016,-78.82034864686109,42.93446764370555,Buffalo,.
90918,LARCENY/THEFT,2016,-78.8281752325228,42.949432648977705,Buffalo,.
91170,BURGLARY,2016,-78.8453889970136,42.8776696783955,Buffalo,.
92357,LARCENY/THEFT,2016,-78.8543042402935,42.9114261209348,Buffalo,.
93603,BURGLARY,2016,-78.8401252,42.9524462,Buffalo,.
94440,ASSAULT,2016,-78.8068939148725,42.9416561912732,Buffalo,.
95076,BURGLARY,2016,-78.8474524724204,42.89785993788379,Buffalo,.
96148,LARCENY/THEFT,2016,-78.87331500444999,42.89771503531,Buffalo,.
96224,LARCENY/THEFT,2016,-78.8655487874754,42.896938717471706,Buffalo,.
96537,LARCENY/THEFT,2016,-78.87366037059292,42.95539024320729,Buffalo,.
96811,UUV,2016,-78.89228039155029,42.90650071510369,Buffalo,.
96980,LARCENY/THEFT,2016,-78.85056564717806,42.936019972440704,Buffalo,.
97933,LARCENY/THEFT,2016,-78.8676645349702,42.910680311090296,Buffalo,.
98099,UUV,2016,-78.8883835530177,42.9110385589704,Buffalo,.
98132,BURGLARY,2016,-78.8210554579382,42.8657594102494,Buffalo,.
98246,LARCENY/THEFT,2016,-78.80778759086209,42.88949341159816,Buffalo,.
98722,UUV,2016,-78.84689209925409,42.9240103571224,Buffalo,.
98744,LARCENY/THEFT,2016,-78.87774213033616,42.89476778309701,Buffalo,.
98759,BURGLARY,2016,-78.8050478400654,42.9475865178635,Buffalo,.
98796,BURGLARY,2016,-78.81687986042041,42.9256669626287,Buffalo,.
99357,SEXUAL ABUSE,2016,-78.83696623397441,42.9526786968744,Buffalo,.
99439,LARCENY/THEFT,2016,-78.8335813435674,42.854702242146416,Buffalo,.
