,crime,year,long,lat,city,neighborhood
213,UUV,2014,-78.8042204982596,42.925115876552894,Buffalo,.
215,BURGLARY,2014,-78.8366937731232,42.8679758678885,Buffalo,.
218,ASSAULT,2014,-78.8839867454909,42.9280347463776,Buffalo,.
223,SEXUAL ABUSE,2014,-78.8731086187102,42.8934899798959,Buffalo,.
225,ASSAULT,2014,-78.7991715,42.9303382,Buffalo,.
226,ASSAULT,2014,-78.8775013779288,42.89907629527,Buffalo,.
227,BURGLARY,2014,-78.8403750636445,42.901113825711796,Buffalo,.
228,LARCENY/THEFT,2014,-78.82872224970059,42.9178770384204,Buffalo,.
229,LARCENY/THEFT,2014,-78.8822355675173,42.897911603260496,Buffalo,.
234,LARCENY/THEFT,2014,-78.891837718285,42.9150353575563,Buffalo,.
236,BURGLARY,2014,-78.8498770182552,42.906223150109,Buffalo,.
240,ASSAULT,2014,-78.80998507941659,42.8679769773945,Buffalo,.
241,BURGLARY,2014,-78.811294872022,42.9197789002556,Buffalo,.
242,UUV,2014,-78.8103055798242,42.9452164954718,Buffalo,.
682,LARCENY/THEFT,2014,-78.8783692172017,42.8932295945999,Buffalo,.
1085,BURGLARY,2014,-78.89087353783749,42.9163275715481,Buffalo,.
1766,ASSAULT,2014,-78.8939407662848,42.917526593977705,Buffalo,.
1768,ROBBERY,2014,-78.80375841133859,42.889748189614295,Buffalo,.
1772,ASSAULT,2014,-78.80581287160521,42.911091606629,Buffalo,.
1775,ROBBERY,2014,-78.89483371250721,42.909512059168,Buffalo,.
1781,BURGLARY,2014,-78.9079726149709,42.95208776691871,Buffalo,.
1786,LARCENY/THEFT,2014,-78.89044450249621,42.9201427034728,Buffalo,.
1787,BURGLARY,2014,-78.8879798359174,42.912439009641204,Buffalo,.
1788,UUV,2014,-78.9068018888498,42.9496490504822,Buffalo,.
1790,ASSAULT,2014,-78.85709675730821,42.8845020049683,Buffalo,.
1793,LARCENY/THEFT,2014,-78.8040312513509,42.9348569672696,Buffalo,.
1795,ASSAULT,2014,-78.8033554529642,42.8498527267521,Buffalo,.
1797,UUV,2014,-78.82264636454141,42.852722570527,Buffalo,.
1798,ASSAULT,2014,-78.9041647975793,42.9381322680988,Buffalo,.
1799,LARCENY/THEFT,2014,-78.88806440817879,42.8992956156236,Buffalo,.
1805,ASSAULT,2014,-78.89145211089591,42.9125669105879,Buffalo,.
1806,LARCENY/THEFT,2014,-78.8669289401957,42.8723500778628,Buffalo,.
1810,LARCENY/THEFT,2014,-78.82350631251309,42.9398390332554,Buffalo,.
1812,LARCENY/THEFT,2014,-78.8716969427541,42.8948654855119,Buffalo,.
1815,LARCENY/THEFT,2014,-78.8393313929016,42.9285000184083,Buffalo,.
1817,UUV,2014,-78.829019183587,42.936232874777204,Buffalo,.
1821,LARCENY/THEFT,2014,-78.8819752354913,42.890366606196295,Buffalo,.
1822,LARCENY/THEFT,2014,-78.8760648981949,42.9267656603027,Buffalo,.
1826,UUV,2014,-78.8505630892915,42.900870987863605,Buffalo,.
1827,ROBBERY,2014,-78.886964528733,42.918533102830786,Buffalo,.
1828,ASSAULT,2014,-78.8561921952422,42.8824462484056,Buffalo,.
1829,ROBBERY,2014,-78.85491812127202,42.915211211879104,Buffalo,.
1830,LARCENY/THEFT,2014,-78.8552335,42.8799987,Buffalo,.
1834,LARCENY/THEFT,2014,-78.8761564645768,42.875125619802496,Buffalo,.
1835,BURGLARY,2014,-78.8295898835777,42.892000405259,Buffalo,.
1837,LARCENY/THEFT,2014,-78.89408264914559,42.9160445184579,Buffalo,.
1838,LARCENY/THEFT,2014,-78.8463992587852,42.92225541451,Buffalo,.
1839,LARCENY/THEFT,2014,-78.830223722024,42.8918618459381,Buffalo,.
1840,BURGLARY,2014,-78.8768577535481,42.9128796473456,Buffalo,.
1842,ASSAULT,2014,-78.8821343382281,42.9001344103075,Buffalo,.
1845,LARCENY/THEFT,2014,-78.8774560808992,42.9052501384557,Buffalo,.
1850,LARCENY/THEFT,2014,-78.8298860633479,42.9475905926444,Buffalo,.
1853,ROBBERY,2014,-78.8346670805575,42.8833186912656,Buffalo,.
1854,LARCENY/THEFT,2014,-78.8171013883167,42.895374124229605,Buffalo,.
1855,ASSAULT,2014,-78.830754,42.915026,Buffalo,.
1856,BURGLARY,2014,-78.8954714,42.9151404,Buffalo,.
1857,LARCENY/THEFT,2014,-78.80514345878079,42.9326048486815,Buffalo,.
1858,ASSAULT,2014,-78.8202600839134,42.84309642459671,Buffalo,.
1862,BURGLARY,2014,-78.8024523681908,42.88975069669621,Buffalo,.
1864,ASSAULT,2014,-78.8838947875019,42.9475164036005,Buffalo,.
1869,THEFT OF SERVICES,2014,-78.87795160736479,42.954418930366295,Buffalo,.
1870,LARCENY/THEFT,2014,-78.8527970835823,42.9167802312505,Buffalo,.
1871,ASSAULT,2014,-78.9075965419855,42.9444883520763,Buffalo,.
1872,BURGLARY,2014,-78.89732418586709,42.9148009313088,Buffalo,.
1875,ASSAULT,2014,-78.8498646660262,42.8686868166645,Buffalo,.
1876,ASSAULT,2014,-78.8753840341813,42.9090968697502,Buffalo,.
1879,BURGLARY,2014,-78.88815240817371,42.9247310901226,Buffalo,.
1883,ASSAULT,2014,-78.8993168947548,42.9102680577263,Buffalo,.
1884,BURGLARY,2014,-78.82777088075109,42.95107982691949,Buffalo,.
1889,LARCENY/THEFT,2014,-78.8870271447922,42.8856612731234,Buffalo,.
1890,LARCENY/THEFT,2014,-78.8787395727783,42.9239051674905,Buffalo,.
1891,LARCENY/THEFT,2014,-78.8585731757362,42.9479916668223,Buffalo,.
1894,RAPE,2014,-78.8024135506368,42.9314851207876,Buffalo,.
1895,BURGLARY,2014,-78.899042163663,42.9368843342761,Buffalo,.
1897,LARCENY/THEFT,2014,-78.87442159999998,42.8853062,Buffalo,.
1898,ROBBERY,2014,-78.890788388053,42.936742168038,Buffalo,.
1900,BURGLARY,2014,-78.8321330288623,42.8748181657225,Buffalo,.
1902,UUV,2014,-78.8194015626832,42.8624427158606,Buffalo,.
1904,BURGLARY,2014,-78.81985748997151,42.9232188059911,Buffalo,.
1906,BURGLARY,2014,-78.8752174780287,42.9528893765135,Buffalo,.
1925,LARCENY/THEFT,2014,-78.8700629928842,42.9449177819233,Buffalo,.
1928,LARCENY/THEFT,2014,-78.8761220614748,42.899409096690896,Buffalo,.
1931,AGGR ASSAULT,2014,-78.8126017536145,42.90976115182529,Buffalo,.
1932,LARCENY/THEFT,2014,-78.8979615177516,42.9079943745772,Buffalo,.
1933,ASSAULT,2014,-78.8300866401756,42.876194540464,Buffalo,.
1936,ASSAULT,2014,-78.89057257024291,42.9158619214915,Buffalo,.
1938,LARCENY/THEFT,2014,-78.8700629928842,42.9449177819233,Buffalo,.
1940,BURGLARY,2014,-78.90364126474499,42.937996541138396,Buffalo,.
1948,BURGLARY,2014,-78.8272593153642,42.840337819401,Buffalo,.
1950,ASSAULT,2014,-78.86791932997,42.8930365366665,Buffalo,.
1953,LARCENY/THEFT,2014,-78.8324254314433,42.9104057045629,Buffalo,.
1956,ASSAULT,2014,-78.80681935613751,42.9313668497564,Buffalo,.
1957,ROBBERY,2014,-78.8109991327142,42.9205752113675,Buffalo,.
1958,LARCENY/THEFT,2014,-78.8492844825422,42.915992722353,Buffalo,.
1960,BURGLARY,2014,-78.85153424027891,42.9440846581435,Buffalo,.
1961,ASSAULT,2014,-78.8037764751647,42.8738610343434,Buffalo,.
1966,LARCENY/THEFT,2014,-78.8395393,42.818380299999994,Buffalo,.
1967,BURGLARY,2014,-78.79952782548379,42.8964513340169,Buffalo,.
1969,SEXUAL ABUSE,2014,-78.8071127170577,42.9298845890026,Buffalo,.
1970,ASSAULT,2014,-78.8901925626481,42.9220366488582,Buffalo,.
1975,BURGLARY,2014,-78.8933409671377,42.9393693905108,Buffalo,.
1976,LARCENY/THEFT,2014,-78.82932777450891,42.9480856880806,Buffalo,.
1977,LARCENY/THEFT,2014,-78.8482743,42.9285931,Buffalo,.
1982,ASSAULT,2014,-78.80626064768958,42.8592312542164,Buffalo,.
1983,ASSAULT,2014,-78.9044077093619,42.956131285633404,Buffalo,.
1984,BURGLARY,2014,-78.8059444367506,42.885408618919,Buffalo,.
1985,LARCENY/THEFT,2014,-78.8556673098611,42.9412212861729,Buffalo,.
1986,BURGLARY,2014,-78.811019659778,42.9464223752233,Buffalo,.
1989,LARCENY/THEFT,2014,-78.9013493561678,42.9425577384615,Buffalo,.
1991,LARCENY/THEFT,2014,-78.8305727618331,42.8577819477916,Buffalo,.
1992,LARCENY/THEFT,2014,-78.8594546809188,42.902852919614794,Buffalo,.
1994,LARCENY/THEFT,2014,-78.8668294816323,42.94023383597921,Buffalo,.
1995,ROBBERY,2014,-78.83969489089621,42.890084943634,Buffalo,.
1999,BURGLARY,2014,-78.8856040578823,42.915161741280606,Buffalo,.
2000,BURGLARY,2014,-78.8901098992854,42.9128997799797,Buffalo,.
2002,BURGLARY,2014,-78.89185506584809,42.9110292560898,Buffalo,.
2006,BURGLARY,2014,-78.88288475393401,42.9009556130716,Buffalo,.
2007,ROBBERY,2014,-78.8137065876397,42.94581335050921,Buffalo,.
2008,BURGLARY,2014,-78.82609950148641,42.9154680224628,Buffalo,.
2010,LARCENY/THEFT,2014,-78.80346575027559,42.9228673575412,Buffalo,.
2011,ASSAULT,2014,-78.8258685461659,42.932727447462,Buffalo,.
2012,BURGLARY,2014,-78.8924944202159,42.9194512183925,Buffalo,.
2014,BURGLARY,2014,-78.8185108640554,42.94218168672421,Buffalo,.
2015,LARCENY/THEFT,2014,-78.888426999102,42.919846272325,Buffalo,.
2017,LARCENY/THEFT,2014,-78.8742502456378,42.89024930203461,Buffalo,.
2018,LARCENY/THEFT,2014,-78.8157762658703,42.939992183362,Buffalo,.
2020,LARCENY/THEFT,2014,-78.8281853646328,42.9142837146996,Buffalo,.
2021,LARCENY/THEFT,2014,-78.82350631251309,42.9398390332554,Buffalo,.
2024,BURGLARY,2014,-78.8805822389236,42.9111139581412,Buffalo,.
2026,LARCENY/THEFT,2014,-78.87795160736479,42.954418930366295,Buffalo,.
2027,ASSAULT,2014,-78.8890168638632,42.89567115405921,Buffalo,.
2030,LARCENY/THEFT,2014,-78.8724837231624,42.887537331003706,Buffalo,.
2031,LARCENY/THEFT,2014,-78.8294876648485,42.8662903715997,Buffalo,.
2032,BURGLARY,2014,-78.8434353065323,42.9543104932719,Buffalo,.
2033,LARCENY/THEFT,2014,-78.8305249384736,42.9018763649808,Buffalo,.
2034,BURGLARY,2014,-78.85556038546271,42.8999811726187,Buffalo,.
2035,UUV,2014,-78.8835975627467,42.909404886992,Buffalo,.
2037,ROBBERY,2014,-78.81045772955959,42.93580474958871,Buffalo,.
2039,BURGLARY,2014,-78.80719557245509,42.9424513213193,Buffalo,.
2041,BURGLARY,2014,-78.8024603438118,42.9446830100021,Buffalo,.
2042,LARCENY/THEFT,2014,-78.8942219990168,42.906632652776295,Buffalo,.
2045,ASSAULT,2014,-78.8421870352571,42.8792409801029,Buffalo,.
2046,LARCENY/THEFT,2014,-78.88483629465941,42.926139244166,Buffalo,.
2047,BURGLARY,2014,-78.8494789179125,42.9264738535766,Buffalo,.
2048,ASSAULT,2014,-78.8274286117239,42.9211724493304,Buffalo,.
2049,UUV,2014,-78.8002172726687,42.9227912418652,Buffalo,.
2050,ROBBERY,2014,-78.8780227382626,42.8831604280148,Buffalo,.
2053,BURGLARY,2014,-78.9026312532146,42.959346560800896,Buffalo,.
2055,LARCENY/THEFT,2014,-78.8390006017893,42.9026809146441,Buffalo,.
2058,LARCENY/THEFT,2014,-78.8653295,42.92017120000001,Buffalo,.
2063,ASSAULT,2014,-78.8686755456644,42.9032693292866,Buffalo,.
2064,ROBBERY,2014,-78.81369495599729,42.9226551598621,Buffalo,.
2065,SEXUAL ABUSE,2014,-78.82270392352059,42.925517739428,Buffalo,.
2068,UUV,2014,-78.8358781742657,42.8875141738341,Buffalo,.
2070,LARCENY/THEFT,2014,-78.8542312,42.9586235,Buffalo,.
2071,LARCENY/THEFT,2014,-78.8753385220472,42.88363376644449,Buffalo,.
2072,UUV,2014,-78.811117040306,42.9424435854171,Buffalo,.
2073,LARCENY/THEFT,2014,-78.8183381995954,42.9262401904989,Buffalo,.
2074,ASSAULT,2014,-78.8749234776585,42.890576855464786,Buffalo,.
2075,BURGLARY,2014,-78.8115901894151,42.9390951323903,Buffalo,.
2077,BURGLARY,2014,-78.8430725540028,42.9391103448019,Buffalo,.
2079,ASSAULT,2014,-78.83663123644742,42.9074056513823,Buffalo,.
2080,LARCENY/THEFT,2014,-78.8382125952579,42.9197770123545,Buffalo,.
2081,LARCENY/THEFT,2014,-78.8774447145352,42.9107104804767,Buffalo,.
2082,LARCENY/THEFT,2014,-78.8213004427763,42.948898375538704,Buffalo,.
2085,ASSAULT,2014,-78.8354385909892,42.9078473042047,Buffalo,.
2089,LARCENY/THEFT,2014,-78.8812318273685,42.8909721974521,Buffalo,.
2095,ASSAULT,2014,-78.8447658957585,42.9156464269013,Buffalo,.
2096,BURGLARY,2014,-78.8949156918316,42.9109660894955,Buffalo,.
2097,ASSAULT,2014,-78.81105536367129,42.9257061356622,Buffalo,.
2098,BURGLARY,2014,-78.82717084923009,42.9126121168974,Buffalo,.
2099,LARCENY/THEFT,2014,-78.8240456570688,42.915307726991,Buffalo,.
2100,LARCENY/THEFT,2014,-78.8668294816323,42.94023383597921,Buffalo,.
2102,LARCENY/THEFT,2014,-78.8827460729358,42.918571652287795,Buffalo,.
2103,ASSAULT,2014,-78.8549839194191,42.8791838934771,Buffalo,.
2106,LARCENY/THEFT,2014,-78.8074826544401,42.8980274874945,Buffalo,.
2108,BURGLARY,2014,-78.88913269237841,42.9115578964072,Buffalo,.
2109,LARCENY/THEFT,2014,-78.8080493399064,42.920471284779204,Buffalo,.
2110,ASSAULT,2014,-78.82710980238141,42.9255358807699,Buffalo,.
2111,BURGLARY,2014,-78.8922777097103,42.89848859817079,Buffalo,.
2112,LARCENY/THEFT,2014,-78.8423283426815,42.8862650151149,Buffalo,.
2114,LARCENY/THEFT,2014,-78.80864284567271,42.92966207837421,Buffalo,.
2115,BURGLARY,2014,-78.81030880555801,42.9460945238874,Buffalo,.
2117,BURGLARY,2014,-78.8020529886427,42.9140073589506,Buffalo,.
2119,ASSAULT,2014,-78.8411822035972,42.879846903338,Buffalo,.
2120,ASSAULT,2014,-78.8473330690347,42.9136100695197,Buffalo,.
2124,BURGLARY,2014,-78.9034103508917,42.9583017215948,Buffalo,.
2125,LARCENY/THEFT,2014,-78.90334989879068,42.93942416351885,Buffalo,.
2126,LARCENY/THEFT,2014,-78.8767570246356,42.8916422856202,Buffalo,.
2127,ASSAULT,2014,-78.8964510025171,42.9119222564038,Buffalo,.
2128,ASSAULT,2014,-78.87922115779341,42.89970295578061,Buffalo,.
2129,UUV,2014,-78.8122444147612,42.9342371883805,Buffalo,.
2130,UUV,2014,-78.8051793229337,42.9321931994016,Buffalo,.
2131,LARCENY/THEFT,2014,-78.8486355797082,42.93007027629921,Buffalo,.
2132,LARCENY/THEFT,2014,-78.81234950130879,42.9424411263895,Buffalo,.
2134,LARCENY/THEFT,2014,-78.80336542744921,42.8736697524924,Buffalo,.
2135,LARCENY/THEFT,2014,-78.8635174859691,42.918126431413704,Buffalo,.
2136,UUV,2014,-78.8590202799692,42.947743643790396,Buffalo,.
2137,LARCENY/THEFT,2014,-78.86673809999998,42.9477568,Buffalo,.
2139,BURGLARY,2014,-78.8738479881975,42.884049141454,Buffalo,.
2141,LARCENY/THEFT,2014,-78.8787800019945,42.908923523580704,Buffalo,.
2142,ASSAULT,2014,-78.8783999943989,42.891857573693,Buffalo,.
2143,LARCENY/THEFT,2014,-78.8076936457523,42.89446002687939,Buffalo,.
2146,LARCENY/THEFT,2014,-78.9050790099131,42.9487484336579,Buffalo,.
2149,UUV,2014,-78.80508293009301,42.8323706933844,Buffalo,.
2150,UUV,2014,-78.8333097065902,42.9537019665283,Buffalo,.
2153,LARCENY/THEFT,2014,-78.8770845390816,42.92133018962021,Buffalo,.
2154,LARCENY/THEFT,2014,-78.8072394798659,42.8720707834099,Buffalo,.
2158,BURGLARY,2014,-78.8082207259888,42.936796956833504,Buffalo,.
2160,ASSAULT,2014,-78.8895838937722,42.9122152199708,Buffalo,.
2161,LARCENY/THEFT,2014,-78.85554549779309,42.9135633979649,Buffalo,.
2163,LARCENY/THEFT,2014,-78.9034127243559,42.951551837137,Buffalo,.
2164,ROBBERY,2014,-78.81085075958009,42.941127061856,Buffalo,.
2165,LARCENY/THEFT,2014,-78.81947299505829,42.8518236710288,Buffalo,.
2171,LARCENY/THEFT,2014,-78.8647640118,42.872081030539604,Buffalo,.
2175,LARCENY/THEFT,2014,-78.8813732969012,42.8893529375424,Buffalo,.
2176,LARCENY/THEFT,2014,-78.82350631251309,42.9398390332554,Buffalo,.
2177,BURGLARY,2014,-78.8516639699378,42.922352950240395,Buffalo,.
2178,LARCENY/THEFT,2014,-78.8950092639807,42.9591480597087,Buffalo,.
2179,BURGLARY,2014,-78.8024477788725,42.9306070181861,Buffalo,.
2180,LARCENY/THEFT,2014,-78.8220567203389,42.9416255750327,Buffalo,.
2181,LARCENY/THEFT,2014,-78.8772418256045,42.8994336662882,Buffalo,.
2182,ROBBERY,2014,-78.864240874972,42.8718902427148,Buffalo,.
2185,LARCENY/THEFT,2014,-78.8726877869107,42.9152225549879,Buffalo,.
2186,LARCENY/THEFT,2014,-78.8796783504999,42.9172351377799,Buffalo,.
2187,LARCENY/THEFT,2014,-78.8849675716374,42.9224346767793,Buffalo,.
2188,LARCENY/THEFT,2014,-78.8712332029317,42.94757638662721,Buffalo,.
2190,LARCENY/THEFT,2014,-78.82537233256491,42.8918173273871,Buffalo,.
2192,BURGLARY,2014,-78.8921304053618,42.9063639259492,Buffalo,.
2193,ROBBERY,2014,-78.8226355191708,42.9464261204807,Buffalo,.
2195,LARCENY/THEFT,2014,-78.8761290167563,42.877211047218104,Buffalo,.
2196,BURGLARY,2014,-78.8711508898555,42.8737389276374,Buffalo,.
2198,ASSAULT,2014,-78.847780114729,42.9046640027852,Buffalo,.
2199,ASSAULT,2014,-78.90360747550159,42.93868260085961,Buffalo,.
2200,SEXUAL ABUSE,2014,-78.8083176904665,42.942915577672,Buffalo,.
2202,BURGLARY,2014,-78.8510452863151,42.93467435883429,Buffalo,.
2204,LARCENY/THEFT,2014,-78.8345433659455,42.9447542929727,Buffalo,.
2205,ASSAULT,2014,-78.8291321428833,42.9176840880469,Buffalo,.
2206,LARCENY/THEFT,2014,-78.8128918136111,42.836992515823,Buffalo,.
2208,LARCENY/THEFT,2014,-78.8305727618331,42.8577819477916,Buffalo,.
2213,LARCENY/THEFT,2014,-78.8552568904863,42.8818722570511,Buffalo,.
2214,LARCENY/THEFT,2014,-78.8162913210714,42.898284290505295,Buffalo,.
2215,LARCENY/THEFT,2014,-78.8099844770895,42.8678123448183,Buffalo,.
2219,LARCENY/THEFT,2014,-78.8032220271902,42.9173252061899,Buffalo,.
2221,BURGLARY,2014,-78.840678,42.910672,Buffalo,.
2223,ROBBERY,2014,-78.8067404325234,42.909525791079396,Buffalo,.
2224,LARCENY/THEFT,2014,-78.8954944907881,42.9590644219739,Buffalo,.
2225,LARCENY/THEFT,2014,-78.8712332029317,42.94757638662721,Buffalo,.
2230,BURGLARY,2014,-78.8793682114903,42.8992361160524,Buffalo,.
2231,UUV,2014,-78.8964192639846,42.9204009061545,Buffalo,.
2232,LARCENY/THEFT,2014,-78.81929964475358,42.8944366943201,Buffalo,.
2241,LARCENY/THEFT,2014,-78.8700629928842,42.9449177819233,Buffalo,.
2242,LARCENY/THEFT,2014,-78.81348090989941,42.9153020146092,Buffalo,.
2243,ASSAULT,2014,-78.8432003928955,42.9073360509041,Buffalo,.
2244,ASSAULT,2014,-78.88066271371571,42.89679070776671,Buffalo,.
2247,LARCENY/THEFT,2014,-78.8116160861903,42.915772206824,Buffalo,.
2250,BURGLARY,2014,-78.87831411775241,42.912985658977604,Buffalo,.
2251,ROBBERY,2014,-78.8241203229837,42.8961278643715,Buffalo,.
2252,ROBBERY,2014,-78.8236148528208,42.8331839178343,Buffalo,.
2253,LARCENY/THEFT,2014,-78.8319330191513,42.8528674181396,Buffalo,.
2254,ASSAULT,2014,-78.9056708823085,42.9404877569509,Buffalo,.
2256,LARCENY/THEFT,2014,-78.87644077591479,42.90366129345061,Buffalo,.
2259,BURGLARY,2014,-78.7993219883719,42.9230124440943,Buffalo,.
2261,BURGLARY,2014,-78.86328464307691,42.9573916626923,Buffalo,.
2262,LARCENY/THEFT,2014,-78.8838947875019,42.9475164036005,Buffalo,.
2263,LARCENY/THEFT,2014,-78.88901297859329,42.9477497977619,Buffalo,.
2264,ASSAULT,2014,-78.8210101511248,42.912268369245,Buffalo,.
2266,ASSAULT,2014,-78.8394024517705,42.9095945873951,Buffalo,.
2267,ASSAULT,2014,-78.8403750636445,42.901113825711796,Buffalo,.
2268,BURGLARY,2014,-78.82367067984458,42.8956623491504,Buffalo,.
2269,RAPE,2014,-78.89713616510991,42.9071734772044,Buffalo,.
2270,MURDER,2014,-78.8922100087885,42.9223056102104,Buffalo,.
2273,LARCENY/THEFT,2014,-78.8848229391931,42.9080846063818,Buffalo,.
2274,LARCENY/THEFT,2014,-78.8943148043538,42.9028184116451,Buffalo,.
2276,LARCENY/THEFT,2014,-78.8808837529978,42.958252739710396,Buffalo,.
2277,ASSAULT,2014,-78.83674658534609,42.9355575023464,Buffalo,.
2278,LARCENY/THEFT,2014,-78.8874798983633,42.9170500444895,Buffalo,.
2280,BURGLARY,2014,-78.8510486326229,42.9009521698729,Buffalo,.
2283,BURGLARY,2014,-78.842747833423,42.9151296817924,Buffalo,.
2284,LARCENY/THEFT,2014,-78.890788388053,42.936742168038,Buffalo,.
2286,UUV,2014,-78.8303827008632,42.9503608173662,Buffalo,.
2288,LARCENY/THEFT,2014,-78.863178848103,42.9092919877005,Buffalo,.
2289,LARCENY/THEFT,2014,-78.8604170988993,42.9010670730042,Buffalo,.
2290,ASSAULT,2014,-78.8140459081011,42.946663263253896,Buffalo,.
2291,LARCENY/THEFT,2014,-78.8461611789972,42.901375076464,Buffalo,.
2293,LARCENY/THEFT,2014,-78.87989002781279,42.8913049470315,Buffalo,.
2294,BURGLARY,2014,-78.802381987768,42.869857625035,Buffalo,.
2296,ROBBERY,2014,-78.81113049484341,42.94609289170021,Buffalo,.
2297,UUV,2014,-78.8347736635195,42.95545482688389,Buffalo,.
2300,LARCENY/THEFT,2014,-78.8352520380971,42.871189406260704,Buffalo,.
2302,LARCENY/THEFT,2014,-78.8018873851877,42.9305257734501,Buffalo,.
2303,LARCENY/THEFT,2014,-78.8464197661648,42.8656216207989,Buffalo,.
2304,LARCENY/THEFT,2014,-78.80708316136258,42.890756977795704,Buffalo,.
2305,UUV,2014,-78.8348269656869,42.94102202099821,Buffalo,.
2309,LARCENY/THEFT,2014,-78.8013376559752,42.8805059222008,Buffalo,.
2311,ASSAULT,2014,-78.8870018538155,42.92613352019449,Buffalo,.
2314,LARCENY/THEFT,2014,-78.8046099928847,42.91918836482071,Buffalo,.
2315,LARCENY/THEFT,2014,-78.87778374265001,42.8878256500977,Buffalo,.
2317,LARCENY/THEFT,2014,-78.8432954224197,42.9033023349975,Buffalo,.
2320,BURGLARY,2014,-78.9023942245986,42.9423901994335,Buffalo,.
2321,ROBBERY,2014,-78.8752603141517,42.930334740627714,Buffalo,.
2322,LARCENY/THEFT,2014,-78.80751776124691,42.9386092849991,Buffalo,.
2325,LARCENY/THEFT,2014,-78.892445,42.9161,Buffalo,.
2327,LARCENY/THEFT,2014,-78.8712332029317,42.94757638662721,Buffalo,.
2328,ASSAULT,2014,-78.8202512399384,42.9382818150506,Buffalo,.
2331,BURGLARY,2014,-78.8909519597187,42.909577432901294,Buffalo,.
2332,LARCENY/THEFT,2014,-78.82832544469849,42.8553721453299,Buffalo,.
2335,LARCENY/THEFT,2014,-78.88992082398009,42.9274702345929,Buffalo,.
2337,LARCENY/THEFT,2014,-78.846142686404,42.95850240470629,Buffalo,.
2338,ROBBERY,2014,-78.8211743444172,42.91613689021421,Buffalo,.
2339,ASSAULT,2014,-78.8978381546596,42.927778020923206,Buffalo,.
2341,ASSAULT,2014,-78.89111790769651,42.897915507231495,Buffalo,.
2342,UUV,2014,-78.80370742814901,42.875425186269396,Buffalo,.
2343,LARCENY/THEFT,2014,-78.800051032956,42.9073161094281,Buffalo,.
2344,LARCENY/THEFT,2014,-78.81678318726159,42.860472477117895,Buffalo,.
2345,LARCENY/THEFT,2014,-78.8789629890305,42.8847220197672,Buffalo,.
2346,BURGLARY,2014,-78.8542426608598,42.880310644644,Buffalo,.
2348,LARCENY/THEFT,2014,-78.8081586200477,42.858075104851295,Buffalo,.
