crime,year,long,lat,city,neighborhood
BURGLARY-RESIDENCE,2011,-84.46072,33.7478,Atlanta,Florida Heights
BURGLARY-RESIDENCE,2011,-84.44451,33.82145,Atlanta,Ridgewood Heights
BURGLARY-RESIDENCE,2011,-84.45407,33.76133,Atlanta,Dixie Hills
LARCENY-NON VEHICLE,2011,-84.40528,33.75569,Atlanta,Vine City
AUTO THEFT,2011,-84.43467,33.80689,Atlanta,Hills Park
LARCENY-FROM VEHICLE,2011,-84.42298000000002,33.78338,Atlanta,Knight Park/Howell Station
AUTO THEFT,2011,-84.38395,33.75993,Atlanta,Downtown
BURGLARY-RESIDENCE,2011,-84.31384,33.7523,Atlanta,Kirkwood
AUTO THEFT,2011,-84.38857,33.788740000000004,Atlanta,Midtown
LARCENY-FROM VEHICLE,2011,-84.49328,33.68845,Atlanta,Greenbriar
BURGLARY-RESIDENCE,2011,-84.38075,33.72528,Atlanta,Peoplestown
BURGLARY-RESIDENCE,2011,-84.44919,33.789559999999994,Atlanta,West Highlands
AUTO THEFT,2011,-84.35467,33.7734,Atlanta,Poncey-Highland
BURGLARY-RESIDENCE,2011,-84.47023,33.79988,Atlanta,Scotts Crossing
AUTO THEFT,2011,-84.36662,33.771029999999996,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2011,-84.45745,33.70653,Atlanta,Adams Park
BURGLARY-RESIDENCE,2011,-84.45909,33.71566,Atlanta,Adams Park
LARCENY-FROM VEHICLE,2011,-84.43915,33.73151,Atlanta,Cascade Avenue/Road
LARCENY-NON VEHICLE,2011,-84.35014,33.71478,Atlanta,Custer/McDonough/Guice
LARCENY-NON VEHICLE,2011,-84.36506,33.76142,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2011,-84.37137,33.84373,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2011,-84.42206999999998,33.78868,Atlanta,Blandtown
LARCENY-NON VEHICLE,2011,-84.36893,33.83597,Atlanta,Garden Hills
LARCENY-FROM VEHICLE,2011,-84.51326999999998,33.65635,Atlanta,Princeton Lakes
LARCENY-NON VEHICLE,2011,-84.38815,33.72613,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2011,-84.35858,33.84557,Atlanta,Lenox
LARCENY-FROM VEHICLE,2011,-84.41744,33.74635,Atlanta,Atlanta University Center
LARCENY-FROM VEHICLE,2011,-84.35291,33.845729999999996,Atlanta,Pine Hills
LARCENY-NON VEHICLE,2011,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-NON VEHICLE,2011,-84.45359,33.70625,Atlanta,Campbellton Road
BURGLARY-RESIDENCE,2011,-84.36019,33.73273,Atlanta,Ormewood Park
AUTO THEFT,2011,-84.38638,33.79251,Atlanta,Midtown
BURGLARY-RESIDENCE,2011,-84.40091,33.73822,Atlanta,Mechanicsville
BURGLARY-RESIDENCE,2011,-84.35843,33.6499,Atlanta,South River Gardens
LARCENY-NON VEHICLE,2011,-84.39027,33.75371,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2011,-84.39204000000002,33.76916,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2011,-84.38989000000002,33.72481,Atlanta,Peoplestown
ROBBERY-RESIDENCE,2011,-84.37741,33.764990000000004,Atlanta,Old Fourth Ward
AGG ASSAULT,2011,-84.41753,33.71798,Atlanta,Capitol View
LARCENY-FROM VEHICLE,2011,-84.41671,33.74053,Atlanta,West End
ROBBERY-PEDESTRIAN,2011,-84.39276,33.71691,Atlanta,The Villages at Carver
AUTO THEFT,2011,-84.51518,33.66366,Atlanta,Princeton Lakes
LARCENY-FROM VEHICLE,2011,-84.41286,33.80944,Atlanta,Channing Valley
LARCENY-FROM VEHICLE,2011,-84.36992,33.78856,Atlanta,Morningside/Lenox Park
ROBBERY-PEDESTRIAN,2011,-84.4364,33.77115,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2011,-84.37923,33.83715,Atlanta,Buckhead Village
AUTO THEFT,2011,-84.4158,33.70941,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2011,-84.48907,33.689609999999995,Atlanta,Greenbriar
BURGLARY-RESIDENCE,2011,-84.37414,33.70695,Atlanta,Lakewood Heights
AUTO THEFT,2011,-84.35746999999998,33.73324,Atlanta,Ormewood Park
AUTO THEFT,2011,-84.36043000000002,33.76826,Atlanta,Poncey-Highland
LARCENY-NON VEHICLE,2011,-84.34895,33.76611,Atlanta,Candler Park
ROBBERY-PEDESTRIAN,2011,-84.40468,33.788740000000004,Atlanta,Atlantic Station
LARCENY-NON VEHICLE,2011,-84.38754,33.7702,Atlanta,Downtown
AUTO THEFT,2011,-84.37996,33.72558,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2011,-84.40969,33.78106,Atlanta,Home Park
LARCENY-FROM VEHICLE,2011,-84.40177,33.733959999999996,Atlanta,Pittsburgh
BURGLARY-RESIDENCE,2011,-84.37486,33.87207,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2011,-84.32085,33.75208,Atlanta,Kirkwood
AUTO THEFT,2011,-84.51621,33.69231,Atlanta,Kings Forest
LARCENY-FROM VEHICLE,2011,-84.33154,33.76462,Atlanta,Lake Claire
AUTO THEFT,2011,-84.50287,33.67313,Atlanta,Brentwood
AUTO THEFT,2011,-84.36874,33.68045,Atlanta,Rosedale Heights
LARCENY-FROM VEHICLE,2011,-84.38556,33.76045,Atlanta,Downtown
LARCENY-FROM VEHICLE,2011,-84.36055999999998,33.84922,Atlanta,Lenox
AUTO THEFT,2011,-84.38911999999998,33.76273,Atlanta,Downtown
LARCENY-FROM VEHICLE,2011,-84.3832,33.866859999999996,Atlanta,East Chastain Park
LARCENY-FROM VEHICLE,2011,-84.42716,33.81607,Atlanta,Cross Creek
AUTO THEFT,2011,-84.38075,33.75741,Atlanta,Downtown
AUTO THEFT,2011,-84.36686999999998,33.752829999999996,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2011,-84.35045,33.72055,Atlanta,Woodland Hills
BURGLARY-RESIDENCE,2011,-84.41793,33.67546,Atlanta,Hammond Park
AUTO THEFT,2011,-84.42585,33.81579,Atlanta,Cross Creek
LARCENY-NON VEHICLE,2011,-84.36785,33.81069,Atlanta,Piedmont Heights
BURGLARY-RESIDENCE,2011,-84.47156,33.78999,Atlanta,Carey Park
LARCENY-FROM VEHICLE,2011,-84.39504000000002,33.75711,Atlanta,Downtown
AUTO THEFT,2011,-84.36063,33.70046,Atlanta,Thomasville Heights
HOMICIDE,2011,-84.36575,33.76031,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2011,-84.37913,33.70798,Atlanta,Lakewood Heights
LARCENY-FROM VEHICLE,2011,-84.39027,33.75371,Atlanta,Downtown
AUTO THEFT,2011,-84.41512,33.8092,Atlanta,Wildwood (NPU-C)
AUTO THEFT,2011,-84.4316,33.73601,Atlanta,West End
LARCENY-FROM VEHICLE,2011,-84.40742,33.74023,Atlanta,Pittsburgh
LARCENY-FROM VEHICLE,2011,-84.34388,33.76044,Atlanta,Edgewood
AUTO THEFT,2011,-84.42831,33.76361,Atlanta,Bankhead
LARCENY-FROM VEHICLE,2011,-84.36628,33.755990000000004,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2011,-84.39350999999998,33.7579,Atlanta,Downtown
LARCENY-FROM VEHICLE,2011,-84.38808,33.79278,Atlanta,Midtown
AGG ASSAULT,2011,-84.36885,33.71455,Atlanta,Chosewood Park
LARCENY-FROM VEHICLE,2011,-84.38911999999998,33.76273,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2011,-84.34175,33.73927,Atlanta,East Atlanta
AUTO THEFT,2011,-84.46907,33.750679999999996,Atlanta,Harland Terrace
LARCENY-FROM VEHICLE,2011,-84.38942,33.77133,Atlanta,Midtown
LARCENY-NON VEHICLE,2011,-84.37409,33.84413,Atlanta,Buckhead Forest
LARCENY-NON VEHICLE,2011,-84.38023000000003,33.77067,Atlanta,Old Fourth Ward
ROBBERY-PEDESTRIAN,2011,-84.48396,33.76798,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2011,-84.37188,33.76842,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2011,-84.4694,33.74584,Atlanta,Florida Heights
LARCENY-NON VEHICLE,2011,-84.38752,33.7805,Atlanta,Midtown
LARCENY-FROM VEHICLE,2011,-84.48675,33.689840000000004,Atlanta,Greenbriar
AUTO THEFT,2011,-84.4828,33.71111,Atlanta,Laurens Valley
LARCENY-FROM VEHICLE,2011,-84.39487,33.75757,Atlanta,Downtown
BURGLARY-RESIDENCE,2011,-84.41945,33.76954,Atlanta,Bankhead
ROBBERY-PEDESTRIAN,2011,-84.36126999999998,33.64985,Atlanta,South River Gardens
LARCENY-FROM VEHICLE,2011,-84.39624,33.76478,Atlanta,Downtown
LARCENY-NON VEHICLE,2011,-84.38175,33.730109999999996,Atlanta,Peoplestown
LARCENY-NON VEHICLE,2011,-84.38619,33.76457,Atlanta,Downtown
LARCENY-FROM VEHICLE,2011,-84.38098000000002,33.72938,Atlanta,Peoplestown
LARCENY-NON VEHICLE,2011,-84.37225,33.77066,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2011,-84.38505,33.73614,Atlanta,Summerhill
LARCENY-FROM VEHICLE,2011,-84.39501,33.79119,Atlanta,Atlantic Station
LARCENY-NON VEHICLE,2011,-84.34947,33.765679999999996,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2011,-84.39209,33.7575,Atlanta,Downtown
AGG ASSAULT,2011,-84.40149,33.738279999999996,Atlanta,Mechanicsville
LARCENY-FROM VEHICLE,2011,-84.43929,33.763909999999996,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2011,-84.38529,33.77986,Atlanta,Midtown
BURGLARY-RESIDENCE,2011,-84.44367,33.77798,Atlanta,Grove Park
AUTO THEFT,2011,-84.33864,33.76,Atlanta,Edgewood
BURGLARY-RESIDENCE,2011,-84.38075,33.725609999999996,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2011,-84.41696,33.73818,Atlanta,West End
LARCENY-FROM VEHICLE,2011,-84.36055999999998,33.84922,Atlanta,Lenox
BURGLARY-RESIDENCE,2011,-84.45106,33.76133,Atlanta,Dixie Hills
LARCENY-NON VEHICLE,2011,-84.37897,33.783840000000005,Atlanta,Midtown
LARCENY-FROM VEHICLE,2011,-84.5213,33.69061,Atlanta,Fairburn
AUTO THEFT,2011,-84.3984,33.747170000000004,Atlanta,Castleberry Hill
BURGLARY-RESIDENCE,2011,-84.37093,33.695809999999994,Atlanta,Lakewood
AGG ASSAULT,2011,-84.47306,33.79092,Atlanta,Carey Park
ROBBERY-PEDESTRIAN,2011,-84.37345,33.76101,Atlanta,Old Fourth Ward
AGG ASSAULT,2011,-84.41457,33.75069000000001,Atlanta,Atlanta University Center
RAPE,2011,-84.50797,33.76188,Atlanta,Adamsville
AUTO THEFT,2011,-84.47662,33.76005,Atlanta,Collier Heights
AUTO THEFT,2011,-84.42811999999998,33.73388,Atlanta,West End
BURGLARY-RESIDENCE,2011,-84.43299999999998,33.72529,Atlanta,Oakland City
AUTO THEFT,2011,-84.49488000000002,33.6827,Atlanta,Greenbriar
LARCENY-FROM VEHICLE,2011,-84.38823000000002,33.74178,Atlanta,Summerhill
AUTO THEFT,2011,-84.39741,33.74116,Atlanta,Mechanicsville
LARCENY-FROM VEHICLE,2011,-84.39635,33.757329999999996,Atlanta,Downtown
LARCENY-FROM VEHICLE,2011,-84.34902,33.76999,Atlanta,Candler Park
LARCENY-FROM VEHICLE,2011,-84.49773,33.68677,Atlanta,Greenbriar
LARCENY-NON VEHICLE,2011,-84.39084,33.68725,Atlanta,Browns Mill Park
LARCENY-NON VEHICLE,2011,-84.37311,33.84425,Atlanta,Buckhead Forest
AGG ASSAULT,2011,-84.42523,33.73166,Atlanta,Oakland City
ROBBERY-PEDESTRIAN,2011,-84.38153,33.73945,Atlanta,Summerhill
LARCENY-FROM VEHICLE,2011,-84.39487,33.75757,Atlanta,Downtown
BURGLARY-RESIDENCE,2011,-84.5169,33.67488,Atlanta,Ben Hill
AUTO THEFT,2011,-84.43125,33.753479999999996,Atlanta,Mozley Park
LARCENY-FROM VEHICLE,2011,-84.39192,33.75789,Atlanta,Downtown
BURGLARY-RESIDENCE,2011,-84.40094,33.72359,Atlanta,Pittsburgh
AGG ASSAULT,2011,-84.3764,33.75565,Atlanta,Sweet Auburn
LARCENY-NON VEHICLE,2011,-84.43795,33.73323,Atlanta,Cascade Avenue/Road
BURGLARY-RESIDENCE,2011,-84.38204,33.83233,Atlanta,Garden Hills
BURGLARY-RESIDENCE,2011,-84.4332,33.76169,Atlanta,Hunter Hills
LARCENY-NON VEHICLE,2011,-84.36691,33.78138,Atlanta,Virginia Highland
AGG ASSAULT,2011,-84.35986,33.65165,Atlanta,South River Gardens
AUTO THEFT,2011,-84.40352,33.749520000000004,Atlanta,Castleberry Hill
LARCENY-FROM VEHICLE,2011,-84.36289000000002,33.77348,Atlanta,Poncey-Highland
LARCENY-NON VEHICLE,2011,-84.36025,33.7592,Atlanta,Inman Park
AUTO THEFT,2011,-84.34906,33.818659999999994,Atlanta,Lindridge/Martin Manor
LARCENY-FROM VEHICLE,2011,-84.36399999999998,33.75885,Atlanta,Inman Park
AGG ASSAULT,2011,-84.44248,33.76704,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2011,-84.45746,33.701029999999996,Atlanta,Campbellton Road
AUTO THEFT,2011,-84.40671,33.79742,Atlanta,Loring Heights
ROBBERY-PEDESTRIAN,2011,-84.50259,33.76228,Atlanta,Adamsville
LARCENY-FROM VEHICLE,2011,-84.34125999999998,33.74929,Atlanta,Edgewood
LARCENY-NON VEHICLE,2011,-84.36834,33.84652,Atlanta,North Buckhead
LARCENY-NON VEHICLE,2011,-84.3634,33.85037,Atlanta,North Buckhead
BURGLARY-RESIDENCE,2011,-84.38598,33.83477,Atlanta,Peachtree Heights West
LARCENY-FROM VEHICLE,2011,-84.38556,33.76045,Atlanta,Downtown
AUTO THEFT,2011,-84.37398,33.73966,Atlanta,Grant Park
AUTO THEFT,2011,-84.37380999999998,33.73687,Atlanta,Grant Park
ROBBERY-PEDESTRIAN,2011,-84.4077,33.68128,Atlanta,Perkerson
ROBBERY-PEDESTRIAN,2011,-84.4634,33.704390000000004,Atlanta,Campbellton Road
LARCENY-FROM VEHICLE,2011,-84.38781999999998,33.78572,Atlanta,Midtown
LARCENY-NON VEHICLE,2011,-84.40839,33.721740000000004,Atlanta,Adair Park
BURGLARY-RESIDENCE,2011,-84.37073000000002,33.77517,Atlanta,Midtown
AUTO THEFT,2011,-84.51632,33.74589,Atlanta,Wildwood (NPU-H)
LARCENY-NON VEHICLE,2011,-84.41583,33.76194,Atlanta,Vine City
LARCENY-FROM VEHICLE,2011,-84.37056,33.86947,Atlanta,North Buckhead
AUTO THEFT,2011,-84.50063,33.75004000000001,Atlanta,Mays
LARCENY-FROM VEHICLE,2011,-84.37106,33.86653,Atlanta,North Buckhead
AUTO THEFT,2011,-84.41333,33.68946,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2011,-84.3707,33.87344,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2011,-84.38495999999998,33.76158,Atlanta,Downtown
LARCENY-FROM VEHICLE,2011,-84.3873,33.77754,Atlanta,Midtown
BURGLARY-RESIDENCE,2011,-84.45531,33.71663,Atlanta,Adams Park
AUTO THEFT,2011,-84.40528,33.75569,Atlanta,Vine City
LARCENY-NON VEHICLE,2011,-84.35375,33.77456,Atlanta,Virginia Highland
ROBBERY-PEDESTRIAN,2011,-84.38731,33.77633,Atlanta,Midtown
LARCENY-FROM VEHICLE,2011,-84.38020999999998,33.77969,Atlanta,Midtown
BURGLARY-RESIDENCE,2011,-84.41654,33.84271,Atlanta,West Paces Ferry/Northside
LARCENY-FROM VEHICLE,2011,-84.3944,33.80624,Atlanta,Ardmore
BURGLARY-RESIDENCE,2011,-84.39806,33.73796,Atlanta,Mechanicsville
AGG ASSAULT,2011,-84.39924,33.72568,Atlanta,Pittsburgh
BURGLARY-RESIDENCE,2011,-84.38678,33.67269,Atlanta,Glenrose Heights
LARCENY-FROM VEHICLE,2011,-84.38098000000002,33.72938,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2011,-84.39568,33.76206,Atlanta,Downtown
LARCENY-FROM VEHICLE,2011,-84.39446,33.76559,Atlanta,Downtown
AUTO THEFT,2011,-84.36632,33.81716,Atlanta,Lindridge/Martin Manor
LARCENY-FROM VEHICLE,2011,-84.46786,33.7523,Atlanta,Harland Terrace
AUTO THEFT,2011,-84.41546,33.7977,Atlanta,Berkeley Park
LARCENY-NON VEHICLE,2011,-84.36278,33.85302,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2011,-84.46151,33.76632,Atlanta,Center Hill
LARCENY-FROM VEHICLE,2011,-84.36211999999998,33.846759999999996,Atlanta,Lenox
AUTO THEFT,2011,-84.37513,33.75523,Atlanta,Sweet Auburn
LARCENY-NON VEHICLE,2011,-84.38344000000002,33.78363,Atlanta,Midtown
AUTO THEFT,2011,-84.51621,33.69231,Atlanta,Kings Forest
AUTO THEFT,2011,-84.38986,33.75359,Atlanta,Downtown
LARCENY-FROM VEHICLE,2011,-84.4087,33.86181,Atlanta,Mt. Paran/Northside
LARCENY-FROM VEHICLE,2011,-84.4455,33.7743,Atlanta,Grove Park
BURGLARY-RESIDENCE,2011,-84.35679,33.68823,Atlanta,Rebel Valley Forest
LARCENY-NON VEHICLE,2011,-84.40219,33.74651,Atlanta,Castleberry Hill
LARCENY-NON VEHICLE,2011,-84.51879,33.66245,Atlanta,Princeton Lakes
LARCENY-NON VEHICLE,2011,-84.36561,33.77469,Atlanta,Midtown
BURGLARY-RESIDENCE,2011,-84.33407,33.73977,Atlanta,East Atlanta
AGG ASSAULT,2011,-84.50959,33.74367,Atlanta,Wildwood (NPU-H)
LARCENY-NON VEHICLE,2011,-84.39197,33.75281,Atlanta,Downtown
BURGLARY-RESIDENCE,2011,-84.46452,33.785920000000004,Atlanta,Almond Park
BURGLARY-RESIDENCE,2011,-84.50055,33.698809999999995,Atlanta,Heritage Valley
ROBBERY-PEDESTRIAN,2011,-84.36335,33.82598,Atlanta,Lindbergh/Morosgo
BURGLARY-RESIDENCE,2011,-84.36894000000002,33.75351,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2011,-84.51210999999998,33.756209999999996,Atlanta,Wisteria Gardens
LARCENY-NON VEHICLE,2011,-84.47614,33.78615,Atlanta,Carey Park
LARCENY-NON VEHICLE,2011,-84.37974,33.74436,Atlanta,Grant Park
LARCENY-NON VEHICLE,2011,-84.38643,33.7716,Atlanta,Midtown
LARCENY-FROM VEHICLE,2011,-84.38301,33.85409,Atlanta,Tuxedo Park
AUTO THEFT,2011,-84.50546,33.759609999999995,Atlanta,Adamsville
BURGLARY-RESIDENCE,2011,-84.43529000000002,33.719,Atlanta,Venetian Hills
LARCENY-NON VEHICLE,2011,-84.50858000000002,33.7451,Atlanta,Fairburn Mays
LARCENY-FROM VEHICLE,2011,-84.35797,33.74998,Atlanta,Reynoldstown
AUTO THEFT,2011,-84.43534,33.76403,Atlanta,Grove Park
LARCENY-NON VEHICLE,2011,-84.36804000000002,33.83798,Atlanta,Peachtree Park
AGG ASSAULT,2011,-84.50858000000002,33.7451,Atlanta,Fairburn Mays
LARCENY-FROM VEHICLE,2011,-84.42959,33.78067,Atlanta,Knight Park/Howell Station
LARCENY-FROM VEHICLE,2011,-84.39593,33.724940000000004,Atlanta,Pittsburgh
LARCENY-NON VEHICLE,2011,-84.47995999999998,33.779270000000004,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2011,-84.39593,33.724940000000004,Atlanta,Pittsburgh
AUTO THEFT,2011,-84.36086999999998,33.756840000000004,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2011,-84.41391,33.78225,Atlanta,Home Park
BURGLARY-RESIDENCE,2011,-84.38847,33.684309999999996,Atlanta,Browns Mill Park
AUTO THEFT,2011,-84.3251,33.7495,Atlanta,Kirkwood
BURGLARY-RESIDENCE,2011,-84.4476,33.764959999999995,Atlanta,Grove Park
LARCENY-NON VEHICLE,2011,-84.38484,33.77411,Atlanta,Midtown
AUTO THEFT,2011,-84.44634,33.75359,Atlanta,Penelope Neighbors
LARCENY-FROM VEHICLE,2011,-84.51004,33.6569,Atlanta,Princeton Lakes
BURGLARY-RESIDENCE,2011,-84.39716,33.87788,Atlanta,Chastain Park
LARCENY-NON VEHICLE,2011,-84.42694,33.7633,Atlanta,Hunter Hills
BURGLARY-NONRES,2011,-84.39171,33.75841,Atlanta,Downtown
AUTO THEFT,2011,-84.40422,33.71194000000001,Atlanta,Sylvan Hills
AUTO THEFT,2011,-84.36140999999998,33.7708,Atlanta,Poncey-Highland
LARCENY-NON VEHICLE,2011,-84.4426,33.81625,Atlanta,Bolton
BURGLARY-RESIDENCE,2011,-84.38832,33.680859999999996,Atlanta,Glenrose Heights
LARCENY-NON VEHICLE,2011,-84.3974,33.79242,Atlanta,Atlantic Station
LARCENY-NON VEHICLE,2011,-84.39201,33.7532,Atlanta,Downtown
LARCENY-NON VEHICLE,2011,-84.38246,33.78083,Atlanta,Midtown
LARCENY-FROM VEHICLE,2011,-84.40755,33.69212,Atlanta,Perkerson
BURGLARY-RESIDENCE,2011,-84.49533000000002,33.75869,Atlanta,Adamsville
AGG ASSAULT,2011,-84.37224,33.75582,Atlanta,Sweet Auburn
BURGLARY-RESIDENCE,2011,-84.35235,33.84655,Atlanta,Pine Hills
LARCENY-NON VEHICLE,2011,-84.43276,33.73812,Atlanta,West End
BURGLARY-RESIDENCE,2011,-84.45832,33.75251,Atlanta,Dixie Hills
LARCENY-NON VEHICLE,2011,-84.34813,33.75605,Atlanta,Edgewood
LARCENY-NON VEHICLE,2011,-84.49589,33.73388,Atlanta,Green Forest Acres
LARCENY-FROM VEHICLE,2011,-84.37206,33.76421,Atlanta,Old Fourth Ward
AUTO THEFT,2011,-84.49384,33.78784,Atlanta,English Park
AGG ASSAULT,2011,-84.39228,33.765209999999996,Atlanta,Downtown
LARCENY-NON VEHICLE,2011,-84.35467,33.7734,Atlanta,Poncey-Highland
LARCENY-NON VEHICLE,2011,-84.40099000000002,33.79163,Atlanta,Atlantic Station
BURGLARY-NONRES,2011,-84.42432,33.7735,Atlanta,Bankhead
