crime,year,long,lat,city,neighborhood
LARCENY-FROM VEHICLE,2015,-84.44696,33.71494000000001,Atlanta,Venetian Hills
LARCENY-FROM VEHICLE,2015,-84.42158,33.80272,Atlanta,Underwood Hills
AGG ASSAULT,2015,-84.42895,33.76398,Atlanta,Bankhead
AUTO THEFT,2015,-84.34510999999998,33.7398,Atlanta,East Atlanta
BURGLARY-NONRES,2015,-84.38235999999998,33.856840000000005,Atlanta,East Chastain Park
LARCENY-NON VEHICLE,2015,-84.38672,33.761520000000004,Atlanta,Downtown
BURGLARY-RESIDENCE,2015,-84.4369,33.742020000000004,Atlanta,Westview
LARCENY-NON VEHICLE,2015,-84.40786,33.790859999999995,Atlanta,Loring Heights
LARCENY-NON VEHICLE,2015,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-FROM VEHICLE,2015,-84.38625,33.76214,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.34626999999998,33.739979999999996,Atlanta,East Atlanta
LARCENY-FROM VEHICLE,2015,-84.41174000000002,33.757509999999996,Atlanta,Vine City
LARCENY-FROM VEHICLE,2015,-84.41275999999998,33.808840000000004,Atlanta,Channing Valley
LARCENY-FROM VEHICLE,2015,-84.38311,33.78257,Atlanta,Midtown
AUTO THEFT,2015,-84.41974,33.70646,Atlanta,Sylvan Hills
AUTO THEFT,2015,-84.39761,33.76627,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.34275,33.73833,Atlanta,East Atlanta
AUTO THEFT,2015,-84.47429,33.75277,Atlanta,Harland Terrace
LARCENY-NON VEHICLE,2015,-84.48588000000002,33.76364,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2015,-84.41554000000002,33.68326,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2015,-84.36570999999998,33.73607,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2015,-84.4333,33.79681,Atlanta,Hills Park
LARCENY-FROM VEHICLE,2015,-84.3833,33.77965,Atlanta,Midtown
LARCENY-NON VEHICLE,2015,-84.35879,33.76117,Atlanta,Inman Park
BURGLARY-NONRES,2015,-84.41425,33.77187,Atlanta,English Avenue
LARCENY-NON VEHICLE,2015,-84.44758,33.81406,Atlanta,Bolton
LARCENY-FROM VEHICLE,2015,-84.39643000000002,33.7623,Atlanta,Downtown
AUTO THEFT,2015,-84.49403000000002,33.6697,Atlanta,Greenbriar
AGG ASSAULT,2015,-84.39163,33.7262,Atlanta,Peoplestown
AUTO THEFT,2015,-84.50208,33.69675,Atlanta,Briar Glen
LARCENY-NON VEHICLE,2015,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2015,-84.36896999999998,33.77381,Atlanta,Midtown
AUTO THEFT,2015,-84.46467,33.76093,Atlanta,Dixie Hills
BURGLARY-RESIDENCE,2015,-84.3991,33.83163,Atlanta,Wyngate
AUTO THEFT,2015,-84.47616,33.70146,Atlanta,Campbellton Road
LARCENY-NON VEHICLE,2015,-84.39343000000002,33.73206,Atlanta,Mechanicsville
BURGLARY-RESIDENCE,2015,-84.3095,33.74856,Atlanta,East Lake
LARCENY-NON VEHICLE,2015,-84.38344000000002,33.77128,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.35477,33.77516,Atlanta,Virginia Highland
LARCENY-NON VEHICLE,2015,-84.3583,33.8042,Atlanta,Morningside/Lenox Park
LARCENY-NON VEHICLE,2015,-84.36825,33.82239000000001,Atlanta,Lindbergh/Morosgo
LARCENY-FROM VEHICLE,2015,-84.47305,33.76556,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2015,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-NON VEHICLE,2015,-84.36058,33.85248,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2015,-84.37339,33.745540000000005,Atlanta,Grant Park
BURGLARY-RESIDENCE,2015,-84.46631,33.7011,Atlanta,Campbellton Road
BURGLARY-RESIDENCE,2015,-84.35679,33.83218,Atlanta,Pine Hills
LARCENY-NON VEHICLE,2015,-84.47429,33.75277,Atlanta,Harland Terrace
AUTO THEFT,2015,-84.4726,33.7727,Atlanta,Center Hill
LARCENY-FROM VEHICLE,2015,-84.40691,33.775220000000004,Atlanta,Marietta Street Artery
LARCENY-FROM VEHICLE,2015,-84.36950999999998,33.84347,Atlanta,Peachtree Park
LARCENY-FROM VEHICLE,2015,-84.36211999999998,33.846759999999996,Atlanta,Lenox
BURGLARY-RESIDENCE,2015,-84.41866,33.75163,Atlanta,Ashview Heights
BURGLARY-RESIDENCE,2015,-84.44178000000002,33.77572,Atlanta,Grove Park
LARCENY-NON VEHICLE,2015,-84.39921,33.79303,Atlanta,Atlantic Station
ROBBERY-PEDESTRIAN,2015,-84.38955,33.7521,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.32082,33.74974,Atlanta,Kirkwood
LARCENY-FROM VEHICLE,2015,-84.41187,33.75615,Atlanta,Vine City
AUTO THEFT,2015,-84.43151999999998,33.85557,Atlanta,Mt. Paran/Northside
LARCENY-NON VEHICLE,2015,-84.36521,33.824,Atlanta,Lindbergh/Morosgo
BURGLARY-RESIDENCE,2015,-84.35889,33.82674,Atlanta,Pine Hills
LARCENY-FROM VEHICLE,2015,-84.3871,33.7654,Atlanta,Downtown
BURGLARY-RESIDENCE,2015,-84.4815,33.75339,Atlanta,Harland Terrace
LARCENY-NON VEHICLE,2015,-84.48803000000002,33.703070000000004,Atlanta,Southwest
BURGLARY-NONRES,2015,-84.48168000000003,33.78092,Atlanta,Brookview Heights
LARCENY-FROM VEHICLE,2015,-84.41234,33.78115,Atlanta,Home Park
LARCENY-NON VEHICLE,2015,-84.36211999999998,33.846759999999996,Atlanta,Lenox
BURGLARY-RESIDENCE,2015,-84.4072,33.72453,Atlanta,Pittsburgh
LARCENY-NON VEHICLE,2015,-84.5109,33.65573,Atlanta,Princeton Lakes
LARCENY-FROM VEHICLE,2015,-84.44213,33.753440000000005,Atlanta,Mozley Park
ROBBERY-PEDESTRIAN,2015,-84.40451999999998,33.748709999999996,Atlanta,Castleberry Hill
LARCENY-NON VEHICLE,2015,-84.51115,33.75645,Atlanta,Wisteria Gardens
LARCENY-NON VEHICLE,2015,-84.38579,33.75991,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.42093,33.74601,Atlanta,Harris Chiles
LARCENY-FROM VEHICLE,2015,-84.41666,33.738040000000005,Atlanta,West End
AUTO THEFT,2015,-84.38594,33.68097,Atlanta,Glenrose Heights
LARCENY-FROM VEHICLE,2015,-84.50699,33.76038,Atlanta,Adamsville
LARCENY-FROM VEHICLE,2015,-84.37094,33.75874,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2015,-84.40528,33.75569,Atlanta,Vine City
LARCENY-FROM VEHICLE,2015,-84.3645,33.77073,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2015,-84.37185,33.8371,Atlanta,Buckhead Village
AGG ASSAULT,2015,-84.39636,33.74852,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.38589,33.76289000000001,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.38093,33.83984,Atlanta,South Tuxedo Park
AUTO THEFT,2015,-84.38258,33.78311,Atlanta,Midtown
LARCENY-FROM VEHICLE,2015,-84.37805,33.76522,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2015,-84.37548000000002,33.77241,Atlanta,Midtown
BURGLARY-RESIDENCE,2015,-84.4411,33.85345,Atlanta,Paces
LARCENY-NON VEHICLE,2015,-84.38924,33.755179999999996,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.42227,33.80856,Atlanta,Underwood Hills
LARCENY-FROM VEHICLE,2015,-84.38829,33.728840000000005,Atlanta,Peoplestown
AUTO THEFT,2015,-84.41638,33.6895,Atlanta,Perkerson
LARCENY-NON VEHICLE,2015,-84.35467,33.7734,Atlanta,Poncey-Highland
BURGLARY-RESIDENCE,2015,-84.42057,33.74647,Atlanta,Ashview Heights
LARCENY-FROM VEHICLE,2015,-84.48395,33.69827,Atlanta,Southwest
AGG ASSAULT,2015,-84.50997,33.74107,Atlanta,Fairburn Mays
BURGLARY-RESIDENCE,2015,-84.4042,33.76507,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2015,-84.40515,33.7681,Atlanta,English Avenue
LARCENY-NON VEHICLE,2015,-84.35826,33.85387,Atlanta,Lenox
ROBBERY-PEDESTRIAN,2015,-84.36211999999998,33.846759999999996,Atlanta,Lenox
BURGLARY-RESIDENCE,2015,-84.45149,33.70055,Atlanta,Fort Valley
AUTO THEFT,2015,-84.41323,33.80538,Atlanta,Wildwood (NPU-C)
LARCENY-FROM VEHICLE,2015,-84.37311,33.84425,Atlanta,Buckhead Forest
ROBBERY-PEDESTRIAN,2015,-84.3968,33.74892,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.38486999999998,33.76896,Atlanta,Downtown
BURGLARY-RESIDENCE,2015,-84.52825,33.74858,Atlanta,Boulder Park
ROBBERY-PEDESTRIAN,2015,-84.35188000000002,33.816309999999994,Atlanta,Lindridge/Martin Manor
ROBBERY-PEDESTRIAN,2015,-84.37406999999997,33.80964,Atlanta,Piedmont Heights
AUTO THEFT,2015,-84.38946,33.78123,Atlanta,Midtown
LARCENY-FROM VEHICLE,2015,-84.37345,33.76101,Atlanta,Old Fourth Ward
ROBBERY-PEDESTRIAN,2015,-84.39594,33.79954,Atlanta,Brookwood
LARCENY-FROM VEHICLE,2015,-84.41954,33.74713,Atlanta,Ashview Heights
ROBBERY-PEDESTRIAN,2015,-84.41356,33.72974,Atlanta,Adair Park
AUTO THEFT,2015,-84.46623000000002,33.75183,Atlanta,Florida Heights
LARCENY-FROM VEHICLE,2015,-84.45302,33.71164,Atlanta,Venetian Hills
LARCENY-FROM VEHICLE,2015,-84.3783,33.75437,Atlanta,Sweet Auburn
LARCENY-FROM VEHICLE,2015,-84.41171,33.67678,Atlanta,Hammond Park
LARCENY-FROM VEHICLE,2015,-84.4447,33.71982,Atlanta,Venetian Hills
LARCENY-FROM VEHICLE,2015,-84.42384,33.75346,Atlanta,Just Us
LARCENY-FROM VEHICLE,2015,-84.40773,33.79757,Atlanta,Loring Heights
AUTO THEFT,2015,-84.41554000000002,33.78045,Atlanta,English Avenue
BURGLARY-NONRES,2015,-84.39168000000002,33.75645,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.40773,33.79757,Atlanta,Loring Heights
LARCENY-NON VEHICLE,2015,-84.38865,33.81864,Atlanta,Peachtree Hills
LARCENY-FROM VEHICLE,2015,-84.44449,33.717,Atlanta,Venetian Hills
ROBBERY-PEDESTRIAN,2015,-84.39889000000002,33.67725,Atlanta,Hammond Park
BURGLARY-RESIDENCE,2015,-84.51980999999998,33.6913,Atlanta,Fairburn
LARCENY-NON VEHICLE,2015,-84.31406,33.75308,Atlanta,Kirkwood
LARCENY-FROM VEHICLE,2015,-84.43807,33.73702,Atlanta,Westview
LARCENY-FROM VEHICLE,2015,-84.4067,33.774770000000004,Atlanta,Marietta Street Artery
LARCENY-NON VEHICLE,2015,-84.43795,33.73323,Atlanta,Cascade Avenue/Road
LARCENY-FROM VEHICLE,2015,-84.42555,33.721990000000005,Atlanta,Oakland City
AUTO THEFT,2015,-84.41105,33.71927,Atlanta,Capitol View
BURGLARY-RESIDENCE,2015,-84.35925999999998,33.70835,Atlanta,Thomasville Heights
LARCENY-NON VEHICLE,2015,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-NON VEHICLE,2015,-84.37857,33.84156,Atlanta,Buckhead Forest
LARCENY-NON VEHICLE,2015,-84.39573,33.68012,Atlanta,Glenrose Heights
AGG ASSAULT,2015,-84.47084,33.78632,Atlanta,Carey Park
LARCENY-FROM VEHICLE,2015,-84.33724000000002,33.75708,Atlanta,Edgewood
BURGLARY-RESIDENCE,2015,-84.40897,33.76703,Atlanta,English Avenue
AUTO THEFT,2015,-84.47815,33.777429999999995,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2015,-84.38995,33.66982,Atlanta,Glenrose Heights
AGG ASSAULT,2015,-84.3942,33.70026,Atlanta,Lakewood Heights
LARCENY-FROM VEHICLE,2015,-84.3951,33.76097,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2015,-84.37675,33.75415,Atlanta,Sweet Auburn
LARCENY-FROM VEHICLE,2015,-84.48823,33.694179999999996,Atlanta,Southwest
LARCENY-FROM VEHICLE,2015,-84.39702,33.76269,Atlanta,Downtown
AUTO THEFT,2015,-84.39273,33.74038,Atlanta,Mechanicsville
BURGLARY-RESIDENCE,2015,-84.42336999999998,33.72289,Atlanta,Oakland City
LARCENY-FROM VEHICLE,2015,-84.4872,33.69168,Atlanta,Greenbriar
LARCENY-FROM VEHICLE,2015,-84.41956,33.73643,Atlanta,West End
AUTO THEFT,2015,-84.34619,33.75674,Atlanta,Edgewood
LARCENY-FROM VEHICLE,2015,-84.35825,33.76661,Atlanta,Poncey-Highland
LARCENY-FROM VEHICLE,2015,-84.39568,33.76206,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.38258,33.78311,Atlanta,Midtown
LARCENY-FROM VEHICLE,2015,-84.39044,33.765209999999996,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.36723,33.826229999999995,Atlanta,Lindbergh/Morosgo
BURGLARY-NONRES,2015,-84.41609,33.79593,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2015,-84.41116,33.779140000000005,Atlanta,Marietta Street Artery
BURGLARY-RESIDENCE,2015,-84.3604,33.80232,Atlanta,Morningside/Lenox Park
LARCENY-FROM VEHICLE,2015,-84.42954,33.73301,Atlanta,Oakland City
LARCENY-NON VEHICLE,2015,-84.4857,33.75177,Atlanta,Harland Terrace
BURGLARY-RESIDENCE,2015,-84.3512,33.78487,Atlanta,Virginia Highland
LARCENY-FROM VEHICLE,2015,-84.38063000000002,33.86985,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2015,-84.4018,33.72678,Atlanta,Pittsburgh
BURGLARY-RESIDENCE,2015,-84.36691,33.78138,Atlanta,Virginia Highland
LARCENY-FROM VEHICLE,2015,-84.38723,33.77263,Atlanta,Midtown
LARCENY-NON VEHICLE,2015,-84.39487,33.75757,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.40691,33.775220000000004,Atlanta,Marietta Street Artery
LARCENY-FROM VEHICLE,2015,-84.40468,33.788740000000004,Atlanta,Atlantic Station
LARCENY-FROM VEHICLE,2015,-84.39469,33.760709999999996,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.40567,33.75195,Atlanta,Atlanta University Center
LARCENY-NON VEHICLE,2015,-84.38199,33.78185,Atlanta,Midtown
LARCENY-NON VEHICLE,2015,-84.54499,33.72372,Atlanta,Midwest Cascade
LARCENY-FROM VEHICLE,2015,-84.3892,33.77402,Atlanta,Midtown
LARCENY-FROM VEHICLE,2015,-84.5095,33.76327,Atlanta,Adamsville
BURGLARY-RESIDENCE,2015,-84.39582,33.76655,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.3515,33.819140000000004,Atlanta,Lindridge/Martin Manor
AUTO THEFT,2015,-84.42576,33.79499000000001,Atlanta,Blandtown
BURGLARY-RESIDENCE,2015,-84.49562,33.71873,Atlanta,Cascade Heights
LARCENY-FROM VEHICLE,2015,-84.49146,33.69801,Atlanta,Southwest
BURGLARY-RESIDENCE,2015,-84.39315,33.76737,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.36740999999998,33.80656,Atlanta,Piedmont Heights
BURGLARY-RESIDENCE,2015,-84.46553,33.781729999999996,Atlanta,Almond Park
LARCENY-FROM VEHICLE,2015,-84.42499000000002,33.81119,Atlanta,Underwood Hills
AGG ASSAULT,2015,-84.353,33.77422,Atlanta,Virginia Highland
AUTO THEFT,2015,-84.36561,33.76462,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2015,-84.38931,33.75332,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.35903,33.74058,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2015,-84.37706,33.74993,Atlanta,Sweet Auburn
LARCENY-FROM VEHICLE,2015,-84.52315,33.71771,Atlanta,Ashley Courts
LARCENY-FROM VEHICLE,2015,-84.41388,33.76345,Atlanta,English Avenue
LARCENY-NON VEHICLE,2015,-84.366,33.81558,Atlanta,Lindridge/Martin Manor
BURGLARY-RESIDENCE,2015,-84.35457,33.74694,Atlanta,Reynoldstown
AGG ASSAULT,2015,-84.40064,33.74283,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2015,-84.36328,33.82403,Atlanta,Lindbergh/Morosgo
AGG ASSAULT,2015,-84.45571,33.70928,Atlanta,Adams Park
LARCENY-FROM VEHICLE,2015,-84.3865,33.75942,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.38714,33.76293,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.38073,33.778909999999996,Atlanta,Midtown
LARCENY-NON VEHICLE,2015,-84.42551999999998,33.73907,Atlanta,West End
LARCENY-FROM VEHICLE,2015,-84.40498000000002,33.76527,Atlanta,English Avenue
LARCENY-NON VEHICLE,2015,-84.38524,33.76764,Atlanta,Downtown
BURGLARY-RESIDENCE,2015,-84.37546,33.75905,Atlanta,Sweet Auburn
BURGLARY-NONRES,2015,-84.38076,33.83999,Atlanta,South Tuxedo Park
LARCENY-FROM VEHICLE,2015,-84.39276,33.71691,Atlanta,The Villages at Carver
LARCENY-FROM VEHICLE,2015,-84.45174,33.76486,Atlanta,Grove Park
BURGLARY-RESIDENCE,2015,-84.49633,33.693670000000004,Atlanta,Southwest
LARCENY-FROM VEHICLE,2015,-84.4067,33.774770000000004,Atlanta,Marietta Street Artery
BURGLARY-RESIDENCE,2015,-84.50596,33.67856,Atlanta,Ben Hill Forest
LARCENY-FROM VEHICLE,2015,-84.49771,33.754090000000005,Atlanta,Adamsville
LARCENY-FROM VEHICLE,2015,-84.3937,33.78649,Atlanta,Home Park
LARCENY-FROM VEHICLE,2015,-84.50877,33.65777,Atlanta,Princeton Lakes
AUTO THEFT,2015,-84.51459,33.77369,Atlanta,Carroll Heights
LARCENY-NON VEHICLE,2015,-84.4355,33.73706,Atlanta,West End
LARCENY-FROM VEHICLE,2015,-84.41168,33.7728,Atlanta,English Avenue
BURGLARY-RESIDENCE,2015,-84.37847,33.73989,Atlanta,Grant Park
BURGLARY-RESIDENCE,2015,-84.37599,33.70151,Atlanta,Lakewood Heights
BURGLARY-RESIDENCE,2015,-84.51637,33.6924,Atlanta,Kings Forest
LARCENY-NON VEHICLE,2015,-84.29245,33.747409999999995,Atlanta,East Lake
LARCENY-FROM VEHICLE,2015,-84.36218000000002,33.82144,Atlanta,Lindbergh/Morosgo
BURGLARY-RESIDENCE,2015,-84.41779,33.771,Atlanta,Bankhead
BURGLARY-RESIDENCE,2015,-84.50536,33.68356,Atlanta,Rue Royal
BURGLARY-RESIDENCE,2015,-84.35313000000002,33.80185,Atlanta,Morningside/Lenox Park
ROBBERY-COMMERCIAL,2015,-84.32700000000001,33.76044,Atlanta,Lake Claire
AUTO THEFT,2015,-84.4122,33.73415,Atlanta,Adair Park
AGG ASSAULT,2015,-84.47106,33.8034,Atlanta,Scotts Crossing
LARCENY-FROM VEHICLE,2015,-84.40628000000002,33.74297,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2015,-84.3841,33.83399,Atlanta,Peachtree Heights West
LARCENY-FROM VEHICLE,2015,-84.34994,33.70941,Atlanta,Custer/McDonough/Guice
LARCENY-FROM VEHICLE,2015,-84.38176999999997,33.72876,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2015,-84.39168000000002,33.75645,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.38429000000002,33.76051,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.36328,33.82403,Atlanta,Lindbergh/Morosgo
AGG ASSAULT,2015,-84.40661999999998,33.68327,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2015,-84.40668000000002,33.79724,Atlanta,Loring Heights
LARCENY-FROM VEHICLE,2015,-84.40125,33.78888,Atlanta,Atlantic Station
LARCENY-NON VEHICLE,2015,-84.38344000000002,33.78363,Atlanta,Midtown
LARCENY-FROM VEHICLE,2015,-84.3698,33.74597,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2015,-84.42935,33.80607,Atlanta,Underwood Hills
LARCENY-FROM VEHICLE,2015,-84.41933,33.78877,Atlanta,Blandtown
LARCENY-NON VEHICLE,2015,-84.36521,33.824,Atlanta,Lindbergh/Morosgo
LARCENY-FROM VEHICLE,2015,-84.34751999999997,33.76105,Atlanta,Candler Park
LARCENY-FROM VEHICLE,2015,-84.50908000000003,33.65571,Atlanta,Princeton Lakes
ROBBERY-COMMERCIAL,2015,-84.40902,33.68274,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2015,-84.37945,33.73682,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2015,-84.39061,33.76341,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.39584,33.76728,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.4157,33.80089,Atlanta,Berkeley Park
ROBBERY-PEDESTRIAN,2015,-84.42515999999998,33.761520000000004,Atlanta,Hunter Hills
LARCENY-FROM VEHICLE,2015,-84.39043000000002,33.75369,Atlanta,Downtown
LARCENY-FROM VEHICLE,2015,-84.36768000000002,33.75519,Atlanta,Old Fourth Ward
AUTO THEFT,2015,-84.38723,33.773,Atlanta,Midtown
BURGLARY-RESIDENCE,2015,-84.44338,33.7189,Atlanta,Venetian Hills
ROBBERY-PEDESTRIAN,2015,-84.44069,33.76348,Atlanta,West Lake
BURGLARY-RESIDENCE,2015,-84.3712,33.716409999999996,Atlanta,Chosewood Park
LARCENY-FROM VEHICLE,2015,-84.36119000000002,33.77693,Atlanta,Virginia Highland
LARCENY-FROM VEHICLE,2015,-84.38554,33.7602,Atlanta,Downtown
LARCENY-NON VEHICLE,2015,-84.41698000000002,33.78265,Atlanta,English Avenue
AUTO THEFT,2015,-84.5076,33.76208,Atlanta,Adamsville
BURGLARY-RESIDENCE,2015,-84.3462,33.75121,Atlanta,Edgewood
LARCENY-FROM VEHICLE,2015,-84.34873,33.76393,Atlanta,Candler Park
BURGLARY-RESIDENCE,2015,-84.35153000000003,33.75,Atlanta,Reynoldstown
AUTO THEFT,2015,-84.41898,33.719229999999996,Atlanta,Capitol View
LARCENY-FROM VEHICLE,2015,-84.37188,33.84445,Atlanta,Buckhead Forest
LARCENY-FROM VEHICLE,2015,-84.41481999999998,33.681709999999995,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2015,-84.36211999999998,33.846759999999996,Atlanta,Lenox
