crime,year,long,lat,city,neighborhood
RAPE,2012,-84.48436,33.69895,Atlanta,Southwest
BURGLARY-RESIDENCE,2012,-84.50994,33.66005,Atlanta,Princeton Lakes
BURGLARY-NONRES,2012,-84.38821999999998,33.78228,Atlanta,Midtown
AGG ASSAULT,2012,-84.41744,33.75488,Atlanta,Vine City
BURGLARY-RESIDENCE,2012,-84.3869,33.69058,Atlanta,Swallow Circle/Baywood
AUTO THEFT,2012,-84.46946,33.74896,Atlanta,Florida Heights
LARCENY-NON VEHICLE,2012,-84.39201,33.7532,Atlanta,Downtown
AUTO THEFT,2012,-84.37169,33.77059000000001,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2012,-84.39801,33.7354,Atlanta,Mechanicsville
BURGLARY-RESIDENCE,2012,-84.44405,33.752829999999996,Atlanta,Mozley Park
LARCENY-FROM VEHICLE,2012,-84.51134,33.65629000000001,Atlanta,Princeton Lakes
ROBBERY-PEDESTRIAN,2012,-84.36976,33.76654,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2012,-84.34619,33.75674,Atlanta,Edgewood
LARCENY-NON VEHICLE,2012,-84.45214,33.7774,Atlanta,Grove Park
BURGLARY-RESIDENCE,2012,-84.42995,33.71492,Atlanta,Oakland City
LARCENY-NON VEHICLE,2012,-84.37031,33.84514,Atlanta,North Buckhead
LARCENY-NON VEHICLE,2012,-84.35953,33.84746,Atlanta,Lenox
LARCENY-FROM VEHICLE,2012,-84.4793,33.75431,Atlanta,Harland Terrace
LARCENY-NON VEHICLE,2012,-84.3899,33.78477,Atlanta,Midtown
BURGLARY-RESIDENCE,2012,-84.41936,33.76869,Atlanta,Bankhead
LARCENY-FROM VEHICLE,2012,-84.43621999999998,33.80887,Atlanta,Underwood Hills
LARCENY-FROM VEHICLE,2012,-84.36599,33.760940000000005,Atlanta,Old Fourth Ward
AUTO THEFT,2012,-84.50793,33.65766,Atlanta,Princeton Lakes
LARCENY-FROM VEHICLE,2012,-84.38363000000003,33.79116,Atlanta,Ansley Park
LARCENY-NON VEHICLE,2012,-84.36278,33.85302,Atlanta,North Buckhead
LARCENY-NON VEHICLE,2012,-84.36584,33.64883,Atlanta,South River Gardens
LARCENY-NON VEHICLE,2012,-84.40099000000002,33.79163,Atlanta,Atlantic Station
AUTO THEFT,2012,-84.47841,33.77293,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2012,-84.39112,33.75161,Atlanta,Downtown
BURGLARY-RESIDENCE,2012,-84.44221,33.77471,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2012,-84.37776,33.7816,Atlanta,Midtown
LARCENY-NON VEHICLE,2012,-84.37894,33.865629999999996,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2012,-84.3831,33.75701,Atlanta,Downtown
LARCENY-NON VEHICLE,2012,-84.39473000000002,33.78764,Atlanta,Home Park
LARCENY-NON VEHICLE,2012,-84.36426,33.84892,Atlanta,Lenox
LARCENY-NON VEHICLE,2012,-84.39201,33.7532,Atlanta,Downtown
LARCENY-NON VEHICLE,2012,-84.36745,33.85111,Atlanta,North Buckhead
ROBBERY-PEDESTRIAN,2012,-84.37448,33.76408,Atlanta,Old Fourth Ward
ROBBERY-PEDESTRIAN,2012,-84.34969,33.74028,Atlanta,Ormewood Park
LARCENY-NON VEHICLE,2012,-84.38023000000003,33.77067,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2012,-84.36779,33.772259999999996,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2012,-84.37991,33.781690000000005,Atlanta,Midtown
LARCENY-NON VEHICLE,2012,-84.39201,33.7532,Atlanta,Downtown
BURGLARY-RESIDENCE,2012,-84.50485,33.69556,Atlanta,Briar Glen
BURGLARY-RESIDENCE,2012,-84.39276,33.71691,Atlanta,The Villages at Carver
LARCENY-NON VEHICLE,2012,-84.41003,33.74688,Atlanta,Atlanta University Center
LARCENY-NON VEHICLE,2012,-84.45366,33.70603,Atlanta,Campbellton Road
LARCENY-FROM VEHICLE,2012,-84.41686999999997,33.681779999999996,Atlanta,Perkerson
AGG ASSAULT,2012,-84.3631,33.77386,Atlanta,Virginia Highland
LARCENY-NON VEHICLE,2012,-84.45749,33.77933,Atlanta,Grove Park
AGG ASSAULT,2012,-84.38035,33.841,Atlanta,South Tuxedo Park
LARCENY-NON VEHICLE,2012,-84.49773,33.68677,Atlanta,Greenbriar
BURGLARY-NONRES,2012,-84.40727,33.79266,Atlanta,Loring Heights
ROBBERY-PEDESTRIAN,2012,-84.37250999999998,33.75208,Atlanta,Sweet Auburn
LARCENY-FROM VEHICLE,2012,-84.37451999999998,33.7815,Atlanta,Midtown
LARCENY-NON VEHICLE,2012,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-NON VEHICLE,2012,-84.35225,33.778220000000005,Atlanta,Virginia Highland
LARCENY-FROM VEHICLE,2012,-84.37101,33.79789,Atlanta,Piedmont Heights
AUTO THEFT,2012,-84.38808,33.71261,Atlanta,South Atlanta
AGG ASSAULT,2012,-84.38144,33.74452,Atlanta,Capitol Gateway
LARCENY-NON VEHICLE,2012,-84.49773,33.68677,Atlanta,Greenbriar
BURGLARY-RESIDENCE,2012,-84.41528000000002,33.708420000000004,Atlanta,Sylvan Hills
AUTO THEFT,2012,-84.36740999999998,33.80656,Atlanta,Piedmont Heights
LARCENY-NON VEHICLE,2012,-84.36289000000002,33.77348,Atlanta,Poncey-Highland
BURGLARY-RESIDENCE,2012,-84.3563,33.8278,Atlanta,Pine Hills
AGG ASSAULT,2012,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-FROM VEHICLE,2012,-84.3786,33.83732,Atlanta,Buckhead Village
LARCENY-FROM VEHICLE,2012,-84.36054,33.758590000000005,Atlanta,Inman Park
BURGLARY-RESIDENCE,2012,-84.46459,33.77194,Atlanta,Center Hill
AUTO THEFT,2012,-84.42631999999998,33.81348,Atlanta,Underwood Hills
LARCENY-FROM VEHICLE,2012,-84.43757,33.82257,Atlanta,Westover Plantation
LARCENY-NON VEHICLE,2012,-84.40706999999998,33.73796,Atlanta,Pittsburgh
LARCENY-FROM VEHICLE,2012,-84.41204,33.78674,Atlanta,Blandtown
LARCENY-NON VEHICLE,2012,-84.40737,33.68169,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2012,-84.38014,33.75529,Atlanta,Downtown
LARCENY-FROM VEHICLE,2012,-84.3502,33.81491,Atlanta,Lindridge/Martin Manor
LARCENY-NON VEHICLE,2012,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-FROM VEHICLE,2012,-84.4059,33.68116,Atlanta,Hammond Park
LARCENY-FROM VEHICLE,2012,-84.37997,33.876059999999995,Atlanta,North Buckhead
BURGLARY-RESIDENCE,2012,-84.39761999999997,33.71063,Atlanta,Joyland
BURGLARY-RESIDENCE,2012,-84.37953,33.72567,Atlanta,Peoplestown
AGG ASSAULT,2012,-84.50858000000002,33.7451,Atlanta,Fairburn Mays
AUTO THEFT,2012,-84.38143000000002,33.72681,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2012,-84.36891,33.788579999999996,Atlanta,Morningside/Lenox Park
BURGLARY-RESIDENCE,2012,-84.36876,33.76736,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2012,-84.38892,33.761559999999996,Atlanta,Downtown
BURGLARY-RESIDENCE,2012,-84.41771999999997,33.76227,Atlanta,Washington Park
AGG ASSAULT,2012,-84.38806,33.75889,Atlanta,Downtown
AUTO THEFT,2012,-84.3584,33.74702,Atlanta,Reynoldstown
ROBBERY-PEDESTRIAN,2012,-84.42334,33.72218,Atlanta,Oakland City
LARCENY-FROM VEHICLE,2012,-84.38758,33.75971,Atlanta,Downtown
AUTO THEFT,2012,-84.46637,33.79892,Atlanta,Carver Hills
LARCENY-FROM VEHICLE,2012,-84.42551999999998,33.81341,Atlanta,Cross Creek
AUTO THEFT,2012,-84.45943,33.74776,Atlanta,Florida Heights
LARCENY-FROM VEHICLE,2012,-84.41532,33.795840000000005,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2012,-84.50563000000002,33.71328,Atlanta,Cascade Green
AUTO THEFT,2012,-84.42415,33.78495,Atlanta,Knight Park/Howell Station
LARCENY-FROM VEHICLE,2012,-84.3553,33.79335,Atlanta,Morningside/Lenox Park
AUTO THEFT,2012,-84.38624,33.718059999999994,Atlanta,South Atlanta
LARCENY-FROM VEHICLE,2012,-84.41790999999998,33.76657,Atlanta,Bankhead
AUTO THEFT,2012,-84.48093,33.77043,Atlanta,Collier Heights
AUTO THEFT,2012,-84.47292,33.7881,Atlanta,Carey Park
AUTO THEFT,2012,-84.37484,33.76409,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2012,-84.35923000000003,33.72889,Atlanta,Ormewood Park
LARCENY-NON VEHICLE,2012,-84.41328,33.79189,Atlanta,Blandtown
AUTO THEFT,2012,-84.39218000000002,33.76733,Atlanta,Downtown
LARCENY-NON VEHICLE,2012,-84.39201,33.7532,Atlanta,Downtown
AGG ASSAULT,2012,-84.41959,33.76254,Atlanta,Washington Park
LARCENY-NON VEHICLE,2012,-84.38023000000003,33.77067,Atlanta,Old Fourth Ward
AUTO THEFT,2012,-84.39544000000002,33.74839,Atlanta,Downtown
BURGLARY-RESIDENCE,2012,-84.42022,33.75861,Atlanta,Washington Park
AUTO THEFT,2012,-84.35805,33.69307,Atlanta,Norwood Manor
LARCENY-NON VEHICLE,2012,-84.37131,33.75253,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2012,-84.40674,33.68011,Atlanta,Hammond Park
LARCENY-FROM VEHICLE,2012,-84.36744,33.82039,Atlanta,Lindbergh/Morosgo
BURGLARY-RESIDENCE,2012,-84.37069,33.81907,Atlanta,Lindbergh/Morosgo
BURGLARY-RESIDENCE,2012,-84.40658,33.84377,Atlanta,Argonne Forest
BURGLARY-RESIDENCE,2012,-84.39773000000002,33.80251,Atlanta,Brookwood
BURGLARY-RESIDENCE,2012,-84.42025,33.76959,Atlanta,Bankhead
LARCENY-NON VEHICLE,2012,-84.36532,33.827420000000004,Atlanta,Lindbergh/Morosgo
LARCENY-NON VEHICLE,2012,-84.41708,33.76375,Atlanta,English Avenue
AUTO THEFT,2012,-84.3502,33.81491,Atlanta,Lindridge/Martin Manor
LARCENY-FROM VEHICLE,2012,-84.43958,33.8223,Atlanta,Westover Plantation
BURGLARY-RESIDENCE,2012,-84.42681999999998,33.73702,Atlanta,West End
LARCENY-NON VEHICLE,2012,-84.37991,33.754090000000005,Atlanta,Downtown
LARCENY-NON VEHICLE,2012,-84.48445,33.747479999999996,Atlanta,Peyton Forest
LARCENY-NON VEHICLE,2012,-84.41751,33.7398,Atlanta,West End
LARCENY-FROM VEHICLE,2012,-84.34905,33.791959999999996,Atlanta,Morningside/Lenox Park
BURGLARY-RESIDENCE,2012,-84.53347,33.75415,Atlanta,Bakers Ferry
LARCENY-FROM VEHICLE,2012,-84.39043000000002,33.75369,Atlanta,Downtown
BURGLARY-RESIDENCE,2012,-84.38436,33.73493,Atlanta,Summerhill
LARCENY-FROM VEHICLE,2012,-84.47156,33.78999,Atlanta,Carey Park
BURGLARY-RESIDENCE,2012,-84.40881999999998,33.830729999999996,Atlanta,Castlewood
AUTO THEFT,2012,-84.33537,33.771570000000004,Atlanta,Candler Park
RAPE,2012,-84.3833,33.77965,Atlanta,Midtown
LARCENY-FROM VEHICLE,2012,-84.42002,33.803059999999995,Atlanta,Underwood Hills
BURGLARY-RESIDENCE,2012,-84.3926,33.66746,Atlanta,Glenrose Heights
LARCENY-FROM VEHICLE,2012,-84.52379,33.71775,Atlanta,Ashley Courts
BURGLARY-RESIDENCE,2012,-84.39447,33.69475,Atlanta,Polar Rock
BURGLARY-RESIDENCE,2012,-84.42067,33.749140000000004,Atlanta,Ashview Heights
LARCENY-FROM VEHICLE,2012,-84.5109,33.65573,Atlanta,Princeton Lakes
LARCENY-FROM VEHICLE,2012,-84.37867,33.78218,Atlanta,Midtown
AGG ASSAULT,2012,-84.38153,33.68074,Atlanta,Rosedale Heights
AUTO THEFT,2012,-84.41841,33.718579999999996,Atlanta,Capitol View
BURGLARY-RESIDENCE,2012,-84.4107,33.7331,Atlanta,Adair Park
LARCENY-FROM VEHICLE,2012,-84.43781,33.82343,Atlanta,Westover Plantation
LARCENY-NON VEHICLE,2012,-84.45369000000002,33.78125,Atlanta,Grove Park
LARCENY-NON VEHICLE,2012,-84.45745,33.70653,Atlanta,Adams Park
LARCENY-NON VEHICLE,2012,-84.49499,33.7293,Atlanta,East Ardley Road
LARCENY-NON VEHICLE,2012,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-NON VEHICLE,2012,-84.3625,33.85088,Atlanta,North Buckhead
LARCENY-NON VEHICLE,2012,-84.40825,33.87208,Atlanta,Chastain Park
ROBBERY-COMMERCIAL,2012,-84.46789,33.75166,Atlanta,Harland Terrace
LARCENY-NON VEHICLE,2012,-84.39679,33.7913,Atlanta,Atlantic Station
LARCENY-FROM VEHICLE,2012,-84.37385,33.847120000000004,Atlanta,Buckhead Forest
LARCENY-FROM VEHICLE,2012,-84.35479000000002,33.77661,Atlanta,Virginia Highland
LARCENY-NON VEHICLE,2012,-84.39466,33.7921,Atlanta,Atlantic Station
HOMICIDE,2012,-84.41452,33.76697,Atlanta,English Avenue
HOMICIDE,2012,-84.41766,33.72211,Atlanta,Capitol View
LARCENY-FROM VEHICLE,2012,-84.41629,33.756,Atlanta,Vine City
BURGLARY-RESIDENCE,2012,-84.38453,33.71732,Atlanta,South Atlanta
BURGLARY-RESIDENCE,2012,-84.43316999999998,33.73405,Atlanta,West End
AGG ASSAULT,2012,-84.50386,33.73364,Atlanta,Mays
LARCENY-NON VEHICLE,2012,-84.40215,33.6816,Atlanta,Perkerson
ROBBERY-PEDESTRIAN,2012,-84.38382,33.74145,Atlanta,Summerhill
BURGLARY-RESIDENCE,2012,-84.37045,33.67933,Atlanta,Rosedale Heights
BURGLARY-RESIDENCE,2012,-84.40509,33.700559999999996,Atlanta,Sylvan Hills
BURGLARY-RESIDENCE,2012,-84.43729,33.72782,Atlanta,Bush Mountain
BURGLARY-RESIDENCE,2012,-84.37575,33.70247,Atlanta,Lakewood Heights
LARCENY-FROM VEHICLE,2012,-84.42605,33.79857,Atlanta,Blandtown
LARCENY-NON VEHICLE,2012,-84.42786,33.84738,Atlanta,West Paces Ferry/Northside
AUTO THEFT,2012,-84.43048,33.84933,Atlanta,Randall Mill
LARCENY-NON VEHICLE,2012,-84.36532,33.827420000000004,Atlanta,Lindbergh/Morosgo
LARCENY-FROM VEHICLE,2012,-84.49551,33.6915,Atlanta,Southwest
LARCENY-FROM VEHICLE,2012,-84.43058,33.75397,Atlanta,Hunter Hills
LARCENY-FROM VEHICLE,2012,-84.39112,33.75161,Atlanta,Downtown
AUTO THEFT,2012,-84.37559,33.772220000000004,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2012,-84.3638,33.77602,Atlanta,Virginia Highland
BURGLARY-RESIDENCE,2012,-84.48473,33.70025,Atlanta,Southwest
AUTO THEFT,2012,-84.37776,33.77856,Atlanta,Midtown
BURGLARY-RESIDENCE,2012,-84.47425,33.753809999999994,Atlanta,Harland Terrace
LARCENY-FROM VEHICLE,2012,-84.41615,33.83016,Atlanta,Castlewood
ROBBERY-PEDESTRIAN,2012,-84.39432,33.80648,Atlanta,Ardmore
AGG ASSAULT,2012,-84.42582,33.74069,Atlanta,West End
AUTO THEFT,2012,-84.42059,33.73686,Atlanta,West End
AGG ASSAULT,2012,-84.4231,33.70521,Atlanta,Sylvan Hills
BURGLARY-RESIDENCE,2012,-84.48829,33.6899,Atlanta,Greenbriar
AGG ASSAULT,2012,-84.44488,33.7371,Atlanta,Westview
AUTO THEFT,2012,-84.37054,33.718720000000005,Atlanta,Chosewood Park
AUTO THEFT,2012,-84.47616,33.70146,Atlanta,Campbellton Road
AGG ASSAULT,2012,-84.41339,33.69813,Atlanta,Sylvan Hills
LARCENY-FROM VEHICLE,2012,-84.43225,33.81542,Atlanta,Underwood Hills
BURGLARY-NONRES,2012,-84.35318000000002,33.7755,Atlanta,Virginia Highland
AUTO THEFT,2012,-84.40283000000002,33.74173,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2012,-84.38689000000002,33.69621,Atlanta,Swallow Circle/Baywood
AUTO THEFT,2012,-84.35096999999998,33.77345,Atlanta,Poncey-Highland
LARCENY-FROM VEHICLE,2012,-84.46837,33.73366,Atlanta,Audobon Forest
LARCENY-FROM VEHICLE,2012,-84.38815,33.77023,Atlanta,Downtown
AUTO THEFT,2012,-84.47439,33.77626,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2012,-84.36584,33.64883,Atlanta,South River Gardens
LARCENY-FROM VEHICLE,2012,-84.35110999999998,33.773740000000004,Atlanta,Poncey-Highland
AUTO THEFT,2012,-84.39333,33.7369,Atlanta,Mechanicsville
ROBBERY-PEDESTRIAN,2012,-84.32028000000003,33.75926,Atlanta,Kirkwood
BURGLARY-NONRES,2012,-84.37223,33.794129999999996,Atlanta,Ansley Park
LARCENY-FROM VEHICLE,2012,-84.33293,33.74992,Atlanta,Kirkwood
BURGLARY-NONRES,2012,-84.36085,33.697179999999996,Atlanta,Norwood Manor
LARCENY-NON VEHICLE,2012,-84.38789,33.76149,Atlanta,Downtown
BURGLARY-RESIDENCE,2012,-84.37473,33.73114,Atlanta,Grant Park
AUTO THEFT,2012,-84.36606,33.73421,Atlanta,Grant Park
LARCENY-NON VEHICLE,2012,-84.49371,33.73838,Atlanta,West Manor
LARCENY-FROM VEHICLE,2012,-84.38412,33.774,Atlanta,Midtown
LARCENY-FROM VEHICLE,2012,-84.50990999999998,33.65753,Atlanta,Princeton Lakes
LARCENY-FROM VEHICLE,2012,-84.40835,33.78196,Atlanta,Home Park
BURGLARY-RESIDENCE,2012,-84.40509,33.700559999999996,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2012,-84.46544,33.75121,Atlanta,Florida Heights
LARCENY-FROM VEHICLE,2012,-84.40257,33.797309999999996,Atlanta,Loring Heights
LARCENY-NON VEHICLE,2012,-84.38148000000002,33.75563,Atlanta,Downtown
AUTO THEFT,2012,-84.42300999999998,33.719840000000005,Atlanta,Capitol View
AUTO THEFT,2012,-84.39702,33.76269,Atlanta,Downtown
LARCENY-FROM VEHICLE,2012,-84.41198,33.78226,Atlanta,Home Park
AUTO THEFT,2012,-84.39264,33.72175,Atlanta,Peoplestown
AUTO THEFT,2012,-84.42719,33.71965,Atlanta,Oakland City
AGG ASSAULT,2012,-84.3892,33.77402,Atlanta,Midtown
BURGLARY-RESIDENCE,2012,-84.38595,33.66827,Atlanta,Glenrose Heights
LARCENY-NON VEHICLE,2012,-84.39676999999998,33.79371,Atlanta,Atlantic Station
ROBBERY-PEDESTRIAN,2012,-84.47306,33.79092,Atlanta,Carey Park
LARCENY-NON VEHICLE,2012,-84.5136,33.666290000000004,Atlanta,Princeton Lakes
AUTO THEFT,2012,-84.34602,33.759570000000004,Atlanta,Edgewood
AUTO THEFT,2012,-84.48806,33.72743,Atlanta,Cascade Heights
LARCENY-NON VEHICLE,2012,-84.38039,33.84133,Atlanta,South Tuxedo Park
LARCENY-FROM VEHICLE,2012,-84.4872,33.69168,Atlanta,Greenbriar
AGG ASSAULT,2012,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-NON VEHICLE,2012,-84.34863,33.75938,Atlanta,Edgewood
AGG ASSAULT,2012,-84.40869,33.71315,Atlanta,Capitol View
LARCENY-FROM VEHICLE,2012,-84.39153,33.75805,Atlanta,Downtown
LARCENY-NON VEHICLE,2012,-84.40814,33.68092,Atlanta,Hammond Park
BURGLARY-NONRES,2012,-84.35521999999997,33.759159999999994,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2012,-84.3722,33.76845,Atlanta,Old Fourth Ward
AGG ASSAULT,2012,-84.39058,33.66656,Atlanta,Glenrose Heights
LARCENY-NON VEHICLE,2012,-84.36211999999998,33.846759999999996,Atlanta,Lenox
LARCENY-NON VEHICLE,2012,-84.49403000000002,33.6697,Atlanta,Greenbriar
LARCENY-NON VEHICLE,2012,-84.48742,33.68841,Atlanta,Greenbriar
LARCENY-FROM VEHICLE,2012,-84.43128,33.7257,Atlanta,Oakland City
ROBBERY-PEDESTRIAN,2012,-84.37156,33.67225,Atlanta,South River Gardens
BURGLARY-RESIDENCE,2012,-84.51597,33.75309,Atlanta,Wilson Mill Meadows
LARCENY-FROM VEHICLE,2012,-84.38805,33.81605,Atlanta,Peachtree Hills
BURGLARY-RESIDENCE,2012,-84.39283,33.7672,Atlanta,Downtown
LARCENY-NON VEHICLE,2012,-84.41736,33.763000000000005,Atlanta,Vine City
BURGLARY-RESIDENCE,2012,-84.38027,33.73145,Atlanta,Peoplestown
AUTO THEFT,2012,-84.49773,33.68677,Atlanta,Greenbriar
ROBBERY-PEDESTRIAN,2012,-84.41018000000003,33.73653,Atlanta,Adair Park
AUTO THEFT,2012,-84.47151,33.77209000000001,Atlanta,Center Hill
LARCENY-NON VEHICLE,2012,-84.43914000000002,33.76331,Atlanta,West Lake
ROBBERY-PEDESTRIAN,2012,-84.41755,33.75472,Atlanta,Atlanta University Center
LARCENY-FROM VEHICLE,2012,-84.35544,33.78709,Atlanta,Virginia Highland
BURGLARY-RESIDENCE,2012,-84.40807,33.77689,Atlanta,Marietta Street Artery
AGG ASSAULT,2012,-84.46082,33.770959999999995,Atlanta,Center Hill
AUTO THEFT,2012,-84.50395,33.76132,Atlanta,Adamsville
LARCENY-NON VEHICLE,2012,-84.36211999999998,33.846759999999996,Atlanta,Lenox
AUTO THEFT,2012,-84.40621999999998,33.739959999999996,Atlanta,Mechanicsville
AUTO THEFT,2012,-84.3466,33.74006,Atlanta,East Atlanta
AUTO THEFT,2012,-84.39153,33.672909999999995,Atlanta,Glenrose Heights
AUTO THEFT,2012,-84.42062,33.70605,Atlanta,Sylvan Hills
LARCENY-FROM VEHICLE,2012,-84.32903,33.76205,Atlanta,Lake Claire
LARCENY-FROM VEHICLE,2012,-84.38727,33.77955,Atlanta,Midtown
ROBBERY-PEDESTRIAN,2012,-84.42484,33.761179999999996,Atlanta,Hunter Hills
BURGLARY-RESIDENCE,2012,-84.42381,33.7095,Atlanta,Sylvan Hills
LARCENY-FROM VEHICLE,2012,-84.38127,33.77659,Atlanta,Midtown
LARCENY-FROM VEHICLE,2012,-84.34622,33.741279999999996,Atlanta,East Atlanta
AGG ASSAULT,2012,-84.36924,33.844809999999995,Atlanta,Peachtree Park
LARCENY-FROM VEHICLE,2012,-84.38311,33.78257,Atlanta,Midtown
BURGLARY-RESIDENCE,2012,-84.4077,33.80161,Atlanta,Loring Heights
AUTO THEFT,2012,-84.50078,33.77749,Atlanta,Fairburn Heights
AGG ASSAULT,2012,-84.40177,33.733959999999996,Atlanta,Pittsburgh
LARCENY-FROM VEHICLE,2012,-84.39009,33.75934,Atlanta,Downtown
AUTO THEFT,2012,-84.47425,33.753809999999994,Atlanta,Harland Terrace
AUTO THEFT,2012,-84.36839,33.75094,Atlanta,Cabbagetown
AUTO THEFT,2012,-84.39200000000002,33.72936,Atlanta,Peoplestown
LARCENY-FROM VEHICLE,2012,-84.43284,33.76708,Atlanta,Grove Park
AUTO THEFT,2012,-84.41381,33.75805,Atlanta,Vine City
LARCENY-FROM VEHICLE,2012,-84.40021,33.701229999999995,Atlanta,Lakewood Heights
AUTO THEFT,2012,-84.41973,33.74528,Atlanta,Harris Chiles
AUTO THEFT,2012,-84.33064,33.76189,Atlanta,Lake Claire
LARCENY-FROM VEHICLE,2012,-84.37385,33.847120000000004,Atlanta,Buckhead Forest
LARCENY-FROM VEHICLE,2012,-84.3849,33.77346,Atlanta,Midtown
LARCENY-NON VEHICLE,2012,-84.38112,33.7853,Atlanta,Midtown
BURGLARY-RESIDENCE,2012,-84.42362,33.76328,Atlanta,Washington Park
LARCENY-FROM VEHICLE,2012,-84.33185,33.76103,Atlanta,Edgewood
LARCENY-FROM VEHICLE,2012,-84.36595,33.76643,Atlanta,Old Fourth Ward
AUTO THEFT,2012,-84.42926,33.72788,Atlanta,Bush Mountain
BURGLARY-NONRES,2012,-84.41051,33.77453,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2012,-84.39741,33.87696,Atlanta,Chastain Park
ROBBERY-PEDESTRIAN,2012,-84.46840999999998,33.7759,Atlanta,Center Hill
BURGLARY-RESIDENCE,2012,-84.42464,33.814479999999996,Atlanta,Cross Creek
LARCENY-FROM VEHICLE,2012,-84.36131,33.771809999999995,Atlanta,Poncey-Highland
LARCENY-NON VEHICLE,2012,-84.36374,33.78719,Atlanta,Virginia Highland
BURGLARY-NONRES,2012,-84.44655999999998,33.78099,Atlanta,Grove Park
LARCENY-NON VEHICLE,2012,-84.47740999999998,33.77735,Atlanta,Collier Heights
BURGLARY-RESIDENCE,2012,-84.46284,33.76016,Atlanta,Dixie Hills
AGG ASSAULT,2012,-84.39636,33.740829999999995,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2012,-84.50697,33.65654,Atlanta,Princeton Lakes
LARCENY-NON VEHICLE,2012,-84.37075,33.849109999999996,Atlanta,North Buckhead
LARCENY-NON VEHICLE,2012,-84.34889,33.84541,Atlanta,Pine Hills
LARCENY-FROM VEHICLE,2012,-84.49403000000002,33.6697,Atlanta,Greenbriar
LARCENY-NON VEHICLE,2012,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2012,-84.40826,33.69231,Atlanta,Perkerson
LARCENY-FROM VEHICLE,2012,-84.43646,33.86632,Atlanta,Mt. Paran/Northside
BURGLARY-RESIDENCE,2012,-84.32146999999998,33.75313,Atlanta,Kirkwood
AUTO THEFT,2012,-84.37834000000002,33.78079,Atlanta,Midtown
BURGLARY-RESIDENCE,2012,-84.38661,33.69615,Atlanta,Swallow Circle/Baywood
AUTO THEFT,2012,-84.42353,33.74053,Atlanta,West End
AUTO THEFT,2012,-84.40379,33.75412,Atlanta,Atlanta University Center
LARCENY-FROM VEHICLE,2012,-84.44771999999998,33.73285,Atlanta,Cascade Avenue/Road
AUTO THEFT,2012,-84.34759,33.77664,Atlanta,Druid Hills
BURGLARY-RESIDENCE,2012,-84.50142,33.691959999999995,Atlanta,Meadowbrook Forest
AUTO THEFT,2012,-84.38166,33.74628,Atlanta,Capitol Gateway
LARCENY-NON VEHICLE,2012,-84.40191999999998,33.72757,Atlanta,Pittsburgh
AGG ASSAULT,2012,-84.46415999999998,33.80595,Atlanta,Scotts Crossing
LARCENY-NON VEHICLE,2012,-84.36836,33.84646,Atlanta,North Buckhead
AUTO THEFT,2012,-84.39573,33.70612,Atlanta,Betmar LaVilla
AGG ASSAULT,2012,-84.49859000000002,33.6982,Atlanta,Southwest
BURGLARY-RESIDENCE,2012,-84.39429,33.79906,Atlanta,Brookwood
LARCENY-FROM VEHICLE,2012,-84.4087,33.794979999999995,Atlanta,Berkeley Park
BURGLARY-RESIDENCE,2012,-84.54239,33.701190000000004,Atlanta,Sandlewood Estates
LARCENY-NON VEHICLE,2012,-84.40902,33.68274,Atlanta,Perkerson
BURGLARY-RESIDENCE,2012,-84.42407,33.81438,Atlanta,Cross Creek
LARCENY-NON VEHICLE,2012,-84.41117,33.72891,Atlanta,Adair Park
LARCENY-NON VEHICLE,2012,-84.41278,33.80388,Atlanta,Berkeley Park
ROBBERY-PEDESTRIAN,2012,-84.41887,33.73603,Atlanta,West End
LARCENY-FROM VEHICLE,2012,-84.39203,33.75189,Atlanta,Downtown
LARCENY-NON VEHICLE,2012,-84.46053,33.77704,Atlanta,Center Hill
LARCENY-FROM VEHICLE,2012,-84.3832,33.77463,Atlanta,Midtown
