crime,year,long,lat,city,neighborhood
LARCENY-NON VEHICLE,2010,-84.49651999999998,33.7551,Atlanta,Adamsville
LARCENY-NON VEHICLE,2010,-84.3645,33.852090000000004,Atlanta,North Buckhead
BURGLARY-RESIDENCE,2010,-84.44658000000003,33.83184,Atlanta,Paces
AGG ASSAULT,2010,-84.39584,33.7415,Atlanta,Mechanicsville
LARCENY-FROM VEHICLE,2010,-84.38452,33.79074,Atlanta,Midtown
BURGLARY-RESIDENCE,2010,-84.50332,33.67581,Atlanta,Ben Hill Forest
AUTO THEFT,2010,-84.50057,33.76042,Atlanta,Oakcliff
LARCENY-FROM VEHICLE,2010,-84.36211999999998,33.846759999999996,Atlanta,Lenox
BURGLARY-RESIDENCE,2010,-84.41554000000002,33.78045,Atlanta,English Avenue
AUTO THEFT,2010,-84.4963,33.68461,Atlanta,Greenbriar
AGG ASSAULT,2010,-84.48165,33.80275,Atlanta,Bolton Hills
BURGLARY-RESIDENCE,2010,-84.39775999999998,33.80253,Atlanta,Brookwood
LARCENY-FROM VEHICLE,2010,-84.36225,33.76303,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.37904,33.77258,Atlanta,Midtown
AUTO THEFT,2010,-84.49403000000002,33.6697,Atlanta,Greenbriar
AGG ASSAULT,2010,-84.41768,33.71803,Atlanta,Capitol View
LARCENY-FROM VEHICLE,2010,-84.37867,33.78218,Atlanta,Midtown
ROBBERY-RESIDENCE,2010,-84.46323000000002,33.75265,Atlanta,Florida Heights
LARCENY-FROM VEHICLE,2010,-84.38185,33.75546,Atlanta,Downtown
AUTO THEFT,2010,-84.47079000000002,33.749390000000005,Atlanta,Harland Terrace
LARCENY-NON VEHICLE,2010,-84.38484,33.77411,Atlanta,Midtown
LARCENY-FROM VEHICLE,2010,-84.43027,33.85074,Atlanta,Randall Mill
BURGLARY-RESIDENCE,2010,-84.4059,33.68116,Atlanta,Hammond Park
LARCENY-FROM VEHICLE,2010,-84.39602,33.7815,Atlanta,Georgia Tech
ROBBERY-PEDESTRIAN,2010,-84.37048,33.763220000000004,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.39355,33.807990000000004,Atlanta,Brookwood Hills
LARCENY-NON VEHICLE,2010,-84.3714,33.77097,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.38434000000002,33.78455,Atlanta,Midtown
BURGLARY-RESIDENCE,2010,-84.43802,33.75915,Atlanta,West Lake
BURGLARY-RESIDENCE,2010,-84.4529,33.75437,Atlanta,Penelope Neighbors
LARCENY-FROM VEHICLE,2010,-84.41038,33.87773,Atlanta,Chastain Park
AUTO THEFT,2010,-84.48388,33.70623,Atlanta,Southwest
LARCENY-NON VEHICLE,2010,-84.39201,33.7532,Atlanta,Downtown
ROBBERY-PEDESTRIAN,2010,-84.41006999999998,33.76812,Atlanta,English Avenue
BURGLARY-NONRES,2010,-84.38094,33.87145,Atlanta,North Buckhead
AUTO THEFT,2010,-84.50001999999998,33.734559999999995,Atlanta,West Manor
AUTO THEFT,2010,-84.4347,33.77006,Atlanta,Grove Park
ROBBERY-PEDESTRIAN,2010,-84.37092,33.68117,Atlanta,Rosedale Heights
AGG ASSAULT,2010,-84.36336999999997,33.64852,Atlanta,South River Gardens
BURGLARY-RESIDENCE,2010,-84.40144000000002,33.69977,Atlanta,Lakewood Heights
BURGLARY-RESIDENCE,2010,-84.40221,33.73365,Atlanta,Pittsburgh
LARCENY-NON VEHICLE,2010,-84.47506,33.8159,Atlanta,Riverside
LARCENY-FROM VEHICLE,2010,-84.39043000000002,33.75369,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.39112,33.75161,Atlanta,Downtown
BURGLARY-NONRES,2010,-84.40829000000002,33.6786,Atlanta,Hammond Park
LARCENY-NON VEHICLE,2010,-84.41208,33.7858,Atlanta,Home Park
BURGLARY-RESIDENCE,2010,-84.39416999999997,33.68294,Atlanta,Browns Mill Park
AUTO THEFT,2010,-84.37677,33.75141,Atlanta,Sweet Auburn
BURGLARY-RESIDENCE,2010,-84.46687,33.77348,Atlanta,Center Hill
BURGLARY-RESIDENCE,2010,-84.42399,33.74621,Atlanta,West End
BURGLARY-RESIDENCE,2010,-84.40491999999998,33.751940000000005,Atlanta,Atlanta University Center
LARCENY-NON VEHICLE,2010,-84.37884,33.8316,Atlanta,Garden Hills
LARCENY-NON VEHICLE,2010,-84.39676999999998,33.79371,Atlanta,Atlantic Station
LARCENY-NON VEHICLE,2010,-84.38023000000003,33.77067,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2010,-84.41421,33.73516,Atlanta,West End
LARCENY-FROM VEHICLE,2010,-84.36322,33.7296,Atlanta,Grant Park
BURGLARY-RESIDENCE,2010,-84.46568,33.70084,Atlanta,Campbellton Road
LARCENY-NON VEHICLE,2010,-84.46706999999998,33.77156,Atlanta,Center Hill
BURGLARY-RESIDENCE,2010,-84.47652,33.70491,Atlanta,Southwest
LARCENY-FROM VEHICLE,2010,-84.39517,33.75055,Atlanta,Downtown
BURGLARY-RESIDENCE,2010,-84.46946,33.7792,Atlanta,Center Hill
BURGLARY-RESIDENCE,2010,-84.33484,33.73322,Atlanta,East Atlanta
BURGLARY-RESIDENCE,2010,-84.38909,33.675779999999996,Atlanta,Glenrose Heights
LARCENY-FROM VEHICLE,2010,-84.38083,33.751870000000004,Atlanta,Downtown
BURGLARY-RESIDENCE,2010,-84.37579000000002,33.725609999999996,Atlanta,Grant Park
LARCENY-NON VEHICLE,2010,-84.40902,33.68274,Atlanta,Perkerson
AUTO THEFT,2010,-84.39305,33.76532,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.39009,33.75934,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.35791,33.67835,Atlanta,South River Gardens
BURGLARY-RESIDENCE,2010,-84.52192,33.66085,Atlanta,Ben Hill
LARCENY-FROM VEHICLE,2010,-84.38501,33.73911,Atlanta,Summerhill
LARCENY-NON VEHICLE,2010,-84.36202,33.8132,Atlanta,Morningside/Lenox Park
LARCENY-FROM VEHICLE,2010,-84.47058,33.71028,Atlanta,Southwest
LARCENY-NON VEHICLE,2010,-84.39318,33.75178,Atlanta,Downtown
AGG ASSAULT,2010,-84.43789,33.764720000000004,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2010,-84.40403,33.76517,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2010,-84.38389000000002,33.77798,Atlanta,Midtown
AUTO THEFT,2010,-84.43030999999998,33.74287,Atlanta,West End
AUTO THEFT,2010,-84.37977,33.77643,Atlanta,Midtown
BURGLARY-RESIDENCE,2010,-84.47227,33.7576,Atlanta,Westhaven
LARCENY-NON VEHICLE,2010,-84.40513,33.67325,Atlanta,Hammond Park
AUTO THEFT,2010,-84.37845,33.77562,Atlanta,Midtown
BURGLARY-RESIDENCE,2010,-84.37775,33.68812,Atlanta,Lakewood
LARCENY-FROM VEHICLE,2010,-84.41554000000002,33.78045,Atlanta,English Avenue
BURGLARY-RESIDENCE,2010,-84.34052,33.75712,Atlanta,Edgewood
BURGLARY-NONRES,2010,-84.46056999999998,33.81974,Atlanta,Bolton
ROBBERY-COMMERCIAL,2010,-84.38846,33.73049,Atlanta,Peoplestown
AUTO THEFT,2010,-84.37031,33.8225,Atlanta,Lindbergh/Morosgo
LARCENY-FROM VEHICLE,2010,-84.38758,33.75971,Atlanta,Downtown
AUTO THEFT,2010,-84.35068000000003,33.76878,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2010,-84.38608,33.75841,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.40835,33.78196,Atlanta,Home Park
LARCENY-FROM VEHICLE,2010,-84.37749000000002,33.74824,Atlanta,Oakland
AGG ASSAULT,2010,-84.43762,33.72249,Atlanta,Cascade Avenue/Road
LARCENY-NON VEHICLE,2010,-84.41744,33.67543,Atlanta,Hammond Park
LARCENY-NON VEHICLE,2010,-84.38198,33.75168,Atlanta,Downtown
AGG ASSAULT,2010,-84.37942,33.75553,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.40009,33.74944,Atlanta,Castleberry Hill
AGG ASSAULT,2010,-84.41254,33.75561,Atlanta,Vine City
AUTO THEFT,2010,-84.38124,33.71662,Atlanta,South Atlanta
AGG ASSAULT,2010,-84.37057,33.84088,Atlanta,Buckhead Village
LARCENY-FROM VEHICLE,2010,-84.38637,33.785270000000004,Atlanta,Midtown
LARCENY-FROM VEHICLE,2010,-84.37281999999998,33.77448,Atlanta,Midtown
BURGLARY-RESIDENCE,2010,-84.36976999999997,33.84451,Atlanta,Peachtree Park
AGG ASSAULT,2010,-84.31447,33.74733,Atlanta,Kirkwood
LARCENY-FROM VEHICLE,2010,-84.49266,33.69258,Atlanta,Southwest
ROBBERY-PEDESTRIAN,2010,-84.31395,33.7514,Atlanta,Kirkwood
BURGLARY-RESIDENCE,2010,-84.35821999999997,33.842209999999994,Atlanta,Pine Hills
LARCENY-FROM VEHICLE,2010,-84.41093000000002,33.80174,Atlanta,Berkeley Park
AUTO THEFT,2010,-84.34583,33.73905,Atlanta,East Atlanta
LARCENY-FROM VEHICLE,2010,-84.43464,33.75116,Atlanta,Mozley Park
LARCENY-NON VEHICLE,2010,-84.42475,33.775690000000004,Atlanta,Knight Park/Howell Station
AGG ASSAULT,2010,-84.41325,33.76853,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2010,-84.39271,33.69594,Atlanta,Polar Rock
AUTO THEFT,2010,-84.40413000000002,33.74753,Atlanta,Castleberry Hill
LARCENY-FROM VEHICLE,2010,-84.40791,33.80121,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2010,-84.31215,33.741479999999996,Atlanta,The Villages at East Lake
LARCENY-FROM VEHICLE,2010,-84.38332,33.87744,Atlanta,East Chastain Park
AGG ASSAULT,2010,-84.29181,33.74534,Atlanta,East Lake
AUTO THEFT,2010,-84.47364,33.753679999999996,Atlanta,Harland Terrace
LARCENY-FROM VEHICLE,2010,-84.36350999999998,33.77343,Atlanta,Poncey-Highland
BURGLARY-RESIDENCE,2010,-84.36824,33.75704,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2010,-84.43843000000003,33.74289,Atlanta,Westview
AUTO THEFT,2010,-84.36691,33.78138,Atlanta,Virginia Highland
LARCENY-FROM VEHICLE,2010,-84.41634,33.71475,Atlanta,Capitol View
AUTO THEFT,2010,-84.52326,33.664359999999995,Atlanta,Ben Hill
AUTO THEFT,2010,-84.43552,33.762440000000005,Atlanta,Hunter Hills
LARCENY-FROM VEHICLE,2010,-84.42133000000003,33.71031,Atlanta,Sylvan Hills
LARCENY-FROM VEHICLE,2010,-84.38027,33.7691,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.38847,33.7598,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.40414,33.76447,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2010,-84.38991999999998,33.7573,Atlanta,Downtown
BURGLARY-RESIDENCE,2010,-84.4023,33.72719,Atlanta,Pittsburgh
LARCENY-FROM VEHICLE,2010,-84.35826,33.843140000000005,Atlanta,Pine Hills
LARCENY-FROM VEHICLE,2010,-84.38806,33.75719,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.42049,33.73338,Atlanta,West End
AUTO THEFT,2010,-84.31161999999998,33.74462,Atlanta,The Villages at East Lake
AGG ASSAULT,2010,-84.41453,33.75614,Atlanta,Vine City
LARCENY-FROM VEHICLE,2010,-84.41453,33.787209999999995,Atlanta,Blandtown
LARCENY-NON VEHICLE,2010,-84.39779,33.79282,Atlanta,Atlantic Station
AUTO THEFT,2010,-84.43154,33.742509999999996,Atlanta,West End
LARCENY-FROM VEHICLE,2010,-84.41689000000002,33.7728,Atlanta,English Avenue
BURGLARY-RESIDENCE,2010,-84.42397,33.77388,Atlanta,Bankhead
LARCENY-NON VEHICLE,2010,-84.36034000000002,33.84837,Atlanta,Lenox
LARCENY-NON VEHICLE,2010,-84.36685,33.81043,Atlanta,Piedmont Heights
LARCENY-NON VEHICLE,2010,-84.36561,33.77469,Atlanta,Midtown
LARCENY-FROM VEHICLE,2010,-84.50618,33.776709999999994,Atlanta,Carroll Heights
BURGLARY-RESIDENCE,2010,-84.40755,33.74662,Atlanta,The Villages at Castleberry H
BURGLARY-RESIDENCE,2010,-84.45935,33.76115,Atlanta,Dixie Hills
BURGLARY-RESIDENCE,2010,-84.4941,33.77702,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2010,-84.47104,33.726409999999994,Atlanta,Audobon Forest
AUTO THEFT,2010,-84.35372,33.736129999999996,Atlanta,Ormewood Park
AUTO THEFT,2010,-84.40262,33.73805,Atlanta,Mechanicsville
AUTO THEFT,2010,-84.40649,33.74005,Atlanta,Mechanicsville
LARCENY-NON VEHICLE,2010,-84.4579,33.764790000000005,Atlanta,Center Hill
LARCENY-NON VEHICLE,2010,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2010,-84.38714,33.76293,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.43276,33.73812,Atlanta,West End
LARCENY-FROM VEHICLE,2010,-84.37409,33.84413,Atlanta,Buckhead Forest
LARCENY-FROM VEHICLE,2010,-84.43571999999998,33.76189,Atlanta,Hunter Hills
LARCENY-NON VEHICLE,2010,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2010,-84.4872,33.69168,Atlanta,Greenbriar
LARCENY-NON VEHICLE,2010,-84.38028,33.85223,Atlanta,North Buckhead
LARCENY-FROM VEHICLE,2010,-84.40160999999998,33.74949,Atlanta,Castleberry Hill
BURGLARY-RESIDENCE,2010,-84.41384000000002,33.75823,Atlanta,Vine City
LARCENY-NON VEHICLE,2010,-84.34813,33.75605,Atlanta,Edgewood
AGG ASSAULT,2010,-84.43236,33.770109999999995,Atlanta,Bankhead
LARCENY-NON VEHICLE,2010,-84.37226,33.76801,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2010,-84.34193,33.75139,Atlanta,Edgewood
AUTO THEFT,2010,-84.31312,33.74159,Atlanta,The Villages at East Lake
ROBBERY-PEDESTRIAN,2010,-84.45339,33.70803,Atlanta,Venetian Hills
BURGLARY-RESIDENCE,2010,-84.39599,33.76713,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.34998,33.76467,Atlanta,Inman Park
AGG ASSAULT,2010,-84.42276,33.70667,Atlanta,Sylvan Hills
AUTO THEFT,2010,-84.4911,33.7852,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2010,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-FROM VEHICLE,2010,-84.41803,33.74633,Atlanta,Ashview Heights
LARCENY-FROM VEHICLE,2010,-84.37285,33.746390000000005,Atlanta,Grant Park
ROBBERY-PEDESTRIAN,2010,-84.38064,33.728559999999995,Atlanta,Peoplestown
ROBBERY-PEDESTRIAN,2010,-84.3919,33.76662,Atlanta,Downtown
AGG ASSAULT,2010,-84.4066,33.75978,Atlanta,Vine City
BURGLARY-RESIDENCE,2010,-84.41476,33.76997,Atlanta,English Avenue
LARCENY-NON VEHICLE,2010,-84.39635,33.757329999999996,Atlanta,Downtown
BURGLARY-RESIDENCE,2010,-84.4059,33.68116,Atlanta,Hammond Park
ROBBERY-PEDESTRIAN,2010,-84.38023000000003,33.77067,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.37784,33.69878,Atlanta,Lakewood
LARCENY-NON VEHICLE,2010,-84.47923,33.750370000000004,Atlanta,Harland Terrace
LARCENY-NON VEHICLE,2010,-84.39833,33.72229,Atlanta,Pittsburgh
LARCENY-NON VEHICLE,2010,-84.41278,33.80388,Atlanta,Berkeley Park
AUTO THEFT,2010,-84.38295,33.78363,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.39141,33.75913,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.4168,33.74057,Atlanta,West End
BURGLARY-RESIDENCE,2010,-84.43326,33.76099,Atlanta,Hunter Hills
AUTO THEFT,2010,-84.50877,33.65777,Atlanta,Princeton Lakes
LARCENY-NON VEHICLE,2010,-84.38023000000003,33.77067,Atlanta,Old Fourth Ward
AGG ASSAULT,2010,-84.46726,33.7829,Atlanta,Carey Park
LARCENY-NON VEHICLE,2010,-84.39905,33.72954,Atlanta,Pittsburgh
LARCENY-NON VEHICLE,2010,-84.37169,33.772009999999995,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2010,-84.39544000000002,33.79275,Atlanta,Atlantic Station
LARCENY-NON VEHICLE,2010,-84.35045,33.72055,Atlanta,Woodland Hills
LARCENY-FROM VEHICLE,2010,-84.39043000000002,33.75369,Atlanta,Downtown
BURGLARY-RESIDENCE,2010,-84.45293000000002,33.73365,Atlanta,Cascade Avenue/Road
LARCENY-NON VEHICLE,2010,-84.39469,33.72524,Atlanta,Pittsburgh
AUTO THEFT,2010,-84.3766,33.70836,Atlanta,Lakewood Heights
AUTO THEFT,2010,-84.49773,33.68677,Atlanta,Greenbriar
AUTO THEFT,2010,-84.41624,33.78165,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2010,-84.37339,33.745540000000005,Atlanta,Grant Park
BURGLARY-RESIDENCE,2010,-84.36753,33.72741,Atlanta,Grant Park
AUTO THEFT,2010,-84.41672,33.736779999999996,Atlanta,West End
LARCENY-NON VEHICLE,2010,-84.41278,33.80388,Atlanta,Berkeley Park
BURGLARY-RESIDENCE,2010,-84.37462,33.7697,Atlanta,Old Fourth Ward
LARCENY-NON VEHICLE,2010,-84.37075,33.849109999999996,Atlanta,North Buckhead
BURGLARY-RESIDENCE,2010,-84.42533,33.72848,Atlanta,Oakland City
AGG ASSAULT,2010,-84.50959,33.74367,Atlanta,Wildwood (NPU-H)
BURGLARY-RESIDENCE,2010,-84.50316,33.76194,Atlanta,Adamsville
AUTO THEFT,2010,-84.3643,33.75503,Atlanta,Inman Park
BURGLARY-RESIDENCE,2010,-84.40668000000002,33.79724,Atlanta,Loring Heights
LARCENY-FROM VEHICLE,2010,-84.36543,33.740559999999995,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2010,-84.38269,33.85329,Atlanta,South Tuxedo Park
BURGLARY-RESIDENCE,2010,-84.43811,33.7766,Atlanta,Grove Park
LARCENY-FROM VEHICLE,2010,-84.38416,33.762209999999996,Atlanta,Downtown
AGG ASSAULT,2010,-84.45044,33.7815,Atlanta,Grove Park
AGG ASSAULT,2010,-84.39315,33.76571,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.37998,33.78275,Atlanta,Midtown
LARCENY-NON VEHICLE,2010,-84.43276,33.73812,Atlanta,West End
ROBBERY-PEDESTRIAN,2010,-84.3718,33.75734,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.40645,33.75193,Atlanta,Atlanta University Center
ROBBERY-PEDESTRIAN,2010,-84.39214,33.75207,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.39054,33.763290000000005,Atlanta,Downtown
AUTO THEFT,2010,-84.34459,33.74035,Atlanta,East Atlanta
LARCENY-FROM VEHICLE,2010,-84.38554,33.7602,Atlanta,Downtown
AUTO THEFT,2010,-84.48315,33.708459999999995,Atlanta,Southwest
ROBBERY-PEDESTRIAN,2010,-84.51289,33.65551,Atlanta,Princeton Lakes
LARCENY-FROM VEHICLE,2010,-84.40849,33.77795,Atlanta,Marietta Street Artery
AUTO THEFT,2010,-84.36933,33.84584,Atlanta,North Buckhead
ROBBERY-RESIDENCE,2010,-84.45608,33.71868,Atlanta,Adams Park
LARCENY-FROM VEHICLE,2010,-84.39702,33.76269,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.3516,33.763090000000005,Atlanta,Inman Park
LARCENY-FROM VEHICLE,2010,-84.36116,33.85252,Atlanta,North Buckhead
ROBBERY-PEDESTRIAN,2010,-84.39585,33.76613,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.37393,33.746320000000004,Atlanta,Grant Park
LARCENY-FROM VEHICLE,2010,-84.40002,33.751909999999995,Atlanta,Castleberry Hill
LARCENY-NON VEHICLE,2010,-84.34884,33.76522,Atlanta,Candler Park
AGG ASSAULT,2010,-84.49773,33.68677,Atlanta,Greenbriar
LARCENY-FROM VEHICLE,2010,-84.38639,33.78626,Atlanta,Midtown
AGG ASSAULT,2010,-84.4011,33.80312,Atlanta,Brookwood
LARCENY-FROM VEHICLE,2010,-84.39319,33.7521,Atlanta,Downtown
LARCENY-NON VEHICLE,2010,-84.41422,33.73386,Atlanta,West End
ROBBERY-PEDESTRIAN,2010,-84.41286,33.80944,Atlanta,Channing Valley
LARCENY-NON VEHICLE,2010,-84.50389,33.77629,Atlanta,Carroll Heights
AGG ASSAULT,2010,-84.37201999999998,33.75565,Atlanta,Old Fourth Ward
BURGLARY-RESIDENCE,2010,-84.38025,33.77117,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.42736,33.78432,Atlanta,Knight Park/Howell Station
ROBBERY-PEDESTRIAN,2010,-84.39319,33.7521,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.41418,33.75823,Atlanta,Vine City
BURGLARY-RESIDENCE,2010,-84.34411999999998,33.743390000000005,Atlanta,East Atlanta
AUTO THEFT,2010,-84.38883,33.77393,Atlanta,Midtown
AUTO THEFT,2010,-84.35356999999998,33.71501,Atlanta,Custer/McDonough/Guice
ROBBERY-COMMERCIAL,2010,-84.39669,33.68143,Atlanta,Browns Mill Park
LARCENY-FROM VEHICLE,2010,-84.44452,33.72573,Atlanta,Cascade Avenue/Road
AUTO THEFT,2010,-84.37299999999998,33.77268,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.44443000000003,33.72643,Atlanta,Cascade Avenue/Road
LARCENY-NON VEHICLE,2010,-84.38799999999998,33.71156,Atlanta,South Atlanta
AUTO THEFT,2010,-84.50989,33.66004,Atlanta,Princeton Lakes
AUTO THEFT,2010,-84.53601,33.68443,Atlanta,Wildwood Forest
AUTO THEFT,2010,-84.37804,33.70946,Atlanta,Lakewood Heights
AUTO THEFT,2010,-84.47364,33.753679999999996,Atlanta,Harland Terrace
LARCENY-FROM VEHICLE,2010,-84.37788,33.74988,Atlanta,Sweet Auburn
LARCENY-FROM VEHICLE,2010,-84.3788,33.778040000000004,Atlanta,Midtown
AUTO THEFT,2010,-84.38332,33.715070000000004,Atlanta,South Atlanta
AUTO THEFT,2010,-84.39442,33.74114,Atlanta,Mechanicsville
BURGLARY-RESIDENCE,2010,-84.42463000000002,33.73597,Atlanta,West End
AUTO THEFT,2010,-84.40281999999998,33.746559999999995,Atlanta,Castleberry Hill
AUTO THEFT,2010,-84.41578,33.69031,Atlanta,Perkerson
AUTO THEFT,2010,-84.40755,33.74662,Atlanta,The Villages at Castleberry H
LARCENY-NON VEHICLE,2010,-84.37832,33.72676,Atlanta,Grant Park
LARCENY-NON VEHICLE,2010,-84.39201,33.7532,Atlanta,Downtown
AUTO THEFT,2010,-84.50806999999998,33.65892,Atlanta,Princeton Lakes
BURGLARY-RESIDENCE,2010,-84.39428000000002,33.718270000000004,Atlanta,High Point
AUTO THEFT,2010,-84.50989,33.66004,Atlanta,Princeton Lakes
LARCENY-NON VEHICLE,2010,-84.41101,33.764509999999994,Atlanta,English Avenue
LARCENY-FROM VEHICLE,2010,-84.38768,33.76028,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.38207,33.78063,Atlanta,Midtown
AUTO THEFT,2010,-84.40807,33.77689,Atlanta,Marietta Street Artery
AUTO THEFT,2010,-84.42905999999998,33.79098,Atlanta,Blandtown
LARCENY-FROM VEHICLE,2010,-84.40975999999998,33.748059999999995,Atlanta,The Villages at Castleberry H
LARCENY-FROM VEHICLE,2010,-84.38034,33.7706,Atlanta,Old Fourth Ward
AUTO THEFT,2010,-84.49296,33.786809999999996,Atlanta,Collier Heights
LARCENY-FROM VEHICLE,2010,-84.38991999999998,33.7573,Atlanta,Downtown
AUTO THEFT,2010,-84.50989,33.66004,Atlanta,Princeton Lakes
AUTO THEFT,2010,-84.34369000000002,33.76983,Atlanta,Candler Park
AUTO THEFT,2010,-84.41367,33.73921,Atlanta,West End
AUTO THEFT,2010,-84.35407,33.73916,Atlanta,Ormewood Park
AUTO THEFT,2010,-84.38714,33.76293,Atlanta,Downtown
BURGLARY-RESIDENCE,2010,-84.4361,33.76,Atlanta,Hunter Hills
BURGLARY-RESIDENCE,2010,-84.41114,33.75851,Atlanta,Vine City
LARCENY-FROM VEHICLE,2010,-84.45299,33.70061,Atlanta,Campbellton Road
LARCENY-FROM VEHICLE,2010,-84.40413000000002,33.74753,Atlanta,Castleberry Hill
LARCENY-FROM VEHICLE,2010,-84.3861,33.75714,Atlanta,Downtown
BURGLARY-RESIDENCE,2010,-84.39612,33.73483,Atlanta,Mechanicsville
AUTO THEFT,2010,-84.41512,33.7283,Atlanta,Adair Park
LARCENY-NON VEHICLE,2010,-84.38189,33.77128,Atlanta,Downtown
AUTO THEFT,2010,-84.37795,33.76291,Atlanta,Old Fourth Ward
LARCENY-FROM VEHICLE,2010,-84.37101,33.79789,Atlanta,Piedmont Heights
LARCENY-FROM VEHICLE,2010,-84.40026999999998,33.72325,Atlanta,Pittsburgh
AUTO THEFT,2010,-84.35099,33.72298,Atlanta,Woodland Hills
LARCENY-FROM VEHICLE,2010,-84.41018000000003,33.7008,Atlanta,Sylvan Hills
LARCENY-NON VEHICLE,2010,-84.3578,33.68907,Atlanta,Rebel Valley Forest
LARCENY-NON VEHICLE,2010,-84.48696,33.78223,Atlanta,Collier Heights
LARCENY-NON VEHICLE,2010,-84.41278,33.80388,Atlanta,Berkeley Park
LARCENY-NON VEHICLE,2010,-84.3947,33.724579999999996,Atlanta,Pittsburgh
BURGLARY-RESIDENCE,2010,-84.44071,33.76703,Atlanta,Grove Park
LARCENY-NON VEHICLE,2010,-84.37075,33.849109999999996,Atlanta,North Buckhead
LARCENY-NON VEHICLE,2010,-84.36137,33.7722,Atlanta,Poncey-Highland
LARCENY-NON VEHICLE,2010,-84.36875,33.79757,Atlanta,Piedmont Heights
LARCENY-FROM VEHICLE,2010,-84.36187,33.77361,Atlanta,Poncey-Highland
AUTO THEFT,2010,-84.39101,33.75645,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.38847,33.7598,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.38772,33.778220000000005,Atlanta,Midtown
BURGLARY-NONRES,2010,-84.37059,33.69733,Atlanta,Lakewood
ROBBERY-RESIDENCE,2010,-84.51176,33.66624,Atlanta,Princeton Lakes
LARCENY-FROM VEHICLE,2010,-84.45439,33.70527,Atlanta,Campbellton Road
AGG ASSAULT,2010,-84.3992,33.67785,Atlanta,Hammond Park
LARCENY-FROM VEHICLE,2010,-84.38991999999998,33.75258,Atlanta,Downtown
LARCENY-FROM VEHICLE,2010,-84.46085,33.78459,Atlanta,Almond Park
LARCENY-FROM VEHICLE,2010,-84.37056,33.8227,Atlanta,Lindbergh/Morosgo
LARCENY-FROM VEHICLE,2010,-84.47033,33.75285,Atlanta,Harland Terrace
AUTO THEFT,2010,-84.33537,33.7321,Atlanta,East Atlanta
AUTO THEFT,2010,-84.35947,33.848,Atlanta,Lenox
LARCENY-NON VEHICLE,2010,-84.39834,33.7222,Atlanta,Pittsburgh
LARCENY-NON VEHICLE,2010,-84.37375,33.75369,Atlanta,Sweet Auburn
BURGLARY-RESIDENCE,2010,-84.40227,33.71699,Atlanta,Capitol View Manor
BURGLARY-NONRES,2010,-84.35795999999998,33.7126,Atlanta,Custer/McDonough/Guice
